LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
067-258-760-363-576,SKI CLOTHING WITH ANTI-CUT CHARACTERISTICS AND RELATED FABRIC,Synthetic Textiles,Synthetic Textiles,0.8,Other,0.08
052-489-700-893-624,Composite yarn of liquid crystal polymer fibers and modified polyacrylonitrile fibers,Synthetic Textiles,Synthetic Textiles,0.97,Other,0.02
029-743-961-528-796,Opacified Polyester Textile Material,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.03
010-046-647-627-506,Acrylic emulsion for textiles and preparation method thereof,Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.05
185-178-833-404-534,Flame-retardant polyester textile fabric,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
126-453-975-235-821,KNITTED GEOTEXTILE,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
158-447-419-648-959,Preparation method of elasticized sea-island superfine fiber synthetic base cloth,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
195-194-570-582-656,Fireproof flame-retardant textile,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
147-286-416-820-799,Textile genuine leather process,Synthetic Textiles,Natural Textiles,0.85,Other,0.1
087-442-058-126-541,Greenhouse screen,Synthetic Textiles,Synthetic Textiles,0.85,Mineral Textiles,0.1
186-835-649-502-197,PREPARATION METHOD OF SM NON-WOVEN FABRICS FOR ROOF ANTI-SLIP,Synthetic Textiles,Synthetic Textiles,0.91,Natural Textiles,0.03
074-383-507-288-337,A METHOD TO PRODUCE AN ANTIMICROBIAL POLYESTER TEXTILE USING CUTINASE,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
023-582-604-410-80X,Protective clothing unit having preferably textile fragment protection equipment,Synthetic Textiles,Other,0.9,Metal Textiles,0.025
081-828-166-905-028,"Laminated textile material, especially for technical applications.",Synthetic Textiles,Other,0.9,Metal Textiles,0.025
019-573-690-074-363,HIGH VOLTAGE TRANSMISSION LINE CABLE BASED ON TEXTILE COMPOSITE MATERIAL,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
083-790-738-283-693,POLYESTER COMPOSITIONS AND THEIR USE AS TEXTILE ASSISTANTS,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
140-180-727-437-738,"Method for producing polyester fibers, polyester fibers, yarns and textiles",Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
121-092-569-297-119,Vehicle seat cover,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
161-748-133-345-124,Method for producing a textile product,Synthetic Textiles,Synthetic Textiles,0.96,Metal Textiles,0.01
174-294-671-273-963,SYNTHETIC GROUND COVER SYSTEM FOR EROSION PROTECTION,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
159-708-808-069-554,2-layer firefighter garment,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
162-411-860-193-983,Woven footwear upper,Synthetic Textiles,Other,0.83,Synthetic Textiles,0.1
099-666-304-484-845,Textile woven and knit fabrics with enhanced flame retardancy and comfort for bedclothing products,Synthetic Textiles,Other,0.4,Synthetic Textiles,0.25
027-543-985-436-571,Fibrillated polyester textile materials,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
182-040-787-620-621,Cleanroom wiper and method for making same,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
185-659-742-732-257,Method for preparing tri-phosphonitrile acrylic ester,Synthetic Textiles,Natural Textiles,0.9,Synthetic Textiles,0.05
001-045-494-297-313,TEXTILE WOVEN AND KNIT FABRICS WITH ENHANCED FLAME RETARDANCY AND COMFORT FOR BEDCLOTHING PRODUCTS,Synthetic Textiles,Other,0.4,Synthetic Textiles,0.3
079-594-257-081-182,Polypropylene compositions for soft nonwoven fabrics,Synthetic Textiles,Synthetic Textiles,0.96,Metal Textiles,0.01
054-317-666-137-13X,High-performance water-absorbing fiber geotextile,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
094-035-881-732-869,POLYESTER FIBRES AND TEXTILE YARNS,Synthetic Textiles,Synthetic Textiles,0.99,Natural Textiles,0.003
082-175-865-312-484,Method for preparing regenerated polyester chips by utilizing waste pure polyester textiles,Synthetic Textiles,Synthetic Textiles,0.96,Metal Textiles,0.01
103-276-328-290-016,FLAT-WARP-KNITTED OUTDOOR CLOTHING AND METHOD FOR MANUFACTURING THE SAME,Synthetic Textiles,Synthetic Textiles,0.75,Natural Textiles,0.1
195-000-973-752-623,Polyester textile with nylon touch,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
069-493-466-748-945,Stretchable protective garments and method for making same,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
064-155-089-799-910,"TREATMENT AGENT FOR POLYESTER SYNTHETIC FIBERS, COMPOSITION CONTAINING TREATMENT AGENT FOR POLYESTER SYNTHETIC FIBERS, AND POLYESTER SYNTHETIC FIBERS",Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
018-089-239-404-857,Technical textile,Synthetic Textiles,Other,0.6,Metal Textiles,0.1
182-257-386-118-603,Breathable textile fabric with good elasticity,Synthetic Textiles,Metal Textiles,0.5,Synthetic Textiles,0.3
015-463-905-726-718,High-elasticity textile fabric,Synthetic Textiles,Natural Textiles,0.95,Synthetic Textiles,0.03
005-526-830-003-103,Upper body garment with woven tubular shoulder straps,Synthetic Textiles,Other,0.9,Natural Textiles,0.03
101-191-857-772-197,Fireproof flame retardant anti-bacterial fabric as well as preparation method and application thereof,Synthetic Textiles,Synthetic Textiles,0.6,Natural Textiles,0.35
057-185-361-389-94X,Knitted bag and method of manufacturing the same,Synthetic Textiles,Other,0.96,Metal Textiles,0.01
047-002-005-561-574,TEXTILE/RESIN LAMINATED STRUCTURE HOUSING AND METHOD FOR PRODUCING THE SAME,Synthetic Textiles,Other,0.75,Synthetic Textiles,0.1
064-592-645-283-698,"Biodegradable additive, biodegradable polyester fiber and method for producing the same, and biodegradable fabric",Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
040-190-681-193-523,METHOD FOR PRODUCING (METH)ACRYLIC COMPOUND AND (METH) ACRYLIC COMPOUND,Synthetic Textiles,Other,0.96,Metal Textiles,0.01
072-815-477-078-913,Polymeric surfactant compositions and methods of manufacture and use,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
083-080-035-095-366,Textile sizing,Synthetic Textiles,Synthetic Textiles,0.55,Natural Textiles,0.2
189-079-197-731-842,Bacteriostatic textile polyester fabric,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
133-376-268-559-437,HIGHLY DURABLE OUTDOOR TEXTILE FABRIC HAVING IMPROVED RESISTANCY AND REPELLENCY,Synthetic Textiles,Other,0.89,Synthetic Textiles,0.05
095-918-517-870-89X,Skin for filling with foodstuff - comprising textile fabric coated internally with acrylic resin and externally with dipped coating,Synthetic Textiles,Other,0.9,Natural Textiles,0.05
104-000-308-129-080,HIGH-ELASTICITY NYLON CORD AND METHOD FOR PRODUCING SAME,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
165-902-120-493-097,"Acrylic fiber for artificial hair, method for producing same, and head decoration article containing same",Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
020-151-956-399-487,NOVEL MODACRYLIC FIBER,Synthetic Textiles,Synthetic Textiles,0.98,Other,0.02
151-103-406-793-870,SHELL ELEMENT AS PART OF AN AIRCRFAFT FUSELAGE,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
198-281-870-719-962,"RECYCLABLE, ASYMMETRICAL-FACED COMPOSITE NONWOVEN TEXTILE",Synthetic Textiles,Other,0.76,Natural Textiles,0.1
046-468-790-145-274,Textile cloth with good fireproof function,Synthetic Textiles,Synthetic Textiles,0.95,Mineral Textiles,0.02
078-214-922-117-488,Application of amphiprotic acrylic ester polymers to textile warp size,Synthetic Textiles,Other,0.96,Metal Textiles,0.01
086-674-063-576-551,"Textile and Spandex Fibres Having Fragrance Materials, and A Method of Treating the Textile or Spandex Fibres",Synthetic Textiles,Synthetic Textiles,0.95,Other,0.03
033-280-973-679-336,Textile permanent elasticity surface fabric that hygroscopicity is good,Synthetic Textiles,Other,0.6,Natural Textiles,0.2
054-610-552-688-251,Polyester heat insulation curtain textile,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
107-866-810-531-725,Fire protection for fire service helmets in textile fabric with strengthening of the protective helmet by a pad at the wearer face seal including a protective flap with a polyurethane coated Nomex fabric,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
087-715-974-354-989,Woven fabric for work clothing parts,Synthetic Textiles,Synthetic Textiles,0.97,Natural Textiles,0.01
192-721-151-705-378,Polyester textile with nylon touch,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
019-875-525-692-807,MODACRYLIC FIBER AND FLAME-RETARDANT FIBER ASSEMBLY INCLUDING SAME,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
199-237-922-261-243,MONOFILAMENTS AND THEIR USE IN PRODUCING TECHNICAL TEXTILE ARTICLES,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
010-144-362-445-329,TREATMENT OF POLYESTER-BASED STRETCH TEXTILE,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
022-041-827-941-554,High-elasticity polyester textile fabric,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
123-388-777-727-457,Spandex textile fabric,Synthetic Textiles,Synthetic Textiles,0.9,Natural Textiles,0.08
024-878-873-465-98X,POLYTETRAFLUOROETHYLENE POROUS FIBER AND MANUFACTURING AND MODIFYING PROCESS THEREOF,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
099-447-830-743-990,Anti-deformation hot air non-woven fabric,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
062-726-541-248-343,ARAMID NANOFIBER FILAMENTS AND RELATED METHODS,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
085-540-928-029-769,Antistatic textile fabric applied to explosion-proof places,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
038-324-042-918-689,"METHOD FOR PRODUCING COPOLYMERIZED POLYESTER FIBER TEXTILE, COPOLYMERIZED POLYESTER FIBER TEXTILE AND TEXTILE PRODUCT",Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
086-752-939-795-451,Viscose acrylic fiber home textile fabric and preparation method thereof,Synthetic Textiles,Natural Textiles,0.6,Synthetic Textiles,0.3
149-912-239-146-390,Flame-retardant synthetic textile articles and methods of making the same,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
106-257-486-348-602,POROUS MEMBRANE FOR WATER TREATMENT USE,Synthetic Textiles,Synthetic Textiles,0.9,Other,0.07
104-170-881-533-328,Spandex textile fabric,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.04
111-035-798-092-535,Fire resistant textile material,Synthetic Textiles,Synthetic Textiles,0.65,Natural Textiles,0.3
172-467-136-456-776,POLYETHYLENE TEREPHTHALATE-BASED HOOK-AND-LOOP FASTENER AND METHOD FOR MANUFACTURING SAME,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
129-463-732-890-694,"POLYAMIDE 56 RESIN AND FIBER, PREPARATION METHODS THEREFOR, AND USE THEREOF",Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
167-922-163-465-53X,Glove insert seamlessly coated with hydrophobic and breathable membrane and method for producing same,Synthetic Textiles,Synthetic Textiles,0.75,Natural Textiles,0.15
118-598-518-481-856,Outer shell fabric for fire protective garments for firefighters and for workers exposed to risk of flash fire or electric arc,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
115-854-525-735-130,"RECYCLABLE, ASYMMETRICAL-FACED COMPOSITE NONWOVEN TEXTILE",Synthetic Textiles,Other,0.86,Synthetic Textiles,0.08
027-731-768-444-40X,CHARGED NONWOVEN MATERIAL,Synthetic Textiles,Synthetic Textiles,0.97,Other,0.015
060-440-255-996-782,NONWOVEN FABRICS INCLUDING RECYCLED POLYPROPYLENE,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
030-037-680-534-871,Synthetic leather-like Composite with smoke and flame resistant properties,Synthetic Textiles,Synthetic Textiles,0.85,Other,0.1
053-461-067-904-755,WOVEN STRUCTURE OF BULLETPROOF STUFF FOR BODY ARMOR,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
032-680-484-129-970,GARMENT FOR MEASURING PHYSIOLOGICAL DATA,Synthetic Textiles,Other,0.96,Metal Textiles,0.01
134-512-339-092-513,ENVIRONMENTAL-FRIENDLY TEXTILE FABRICS,Synthetic Textiles,Other,0.9,Natural Textiles,0.05
121-754-201-255-754,Textile information carrier and method for producing a textile information carrier,Synthetic Textiles,Other,0.75,Metal Textiles,0.1
045-005-944-371-649,Stretchable woven fabric and fiber product,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.02
120-898-371-329-046,Novel polyester liner cloth,Synthetic Textiles,Synthetic Textiles,0.85,Mineral Textiles,0.1
189-182-839-523-208,Mould-proofing warm-keeping textile,Synthetic Textiles,Natural Textiles,0.7,Synthetic Textiles,0.2
120-192-167-537-572,COMPOSITE CUSHION MATERIAL WITH HIGH BREATHABILITY AND MULTISTEP SUPPORT,Synthetic Textiles,Synthetic Textiles,0.8,Other,0.15
061-788-768-530-076,Bamboo fiber textile fabric body armor,Synthetic Textiles,Natural Textiles,0.95,Synthetic Textiles,0.03
134-977-395-783-212,POLYESTER TEXTILE FOR SHOES,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.01
104-219-101-080-095,ACRYLIC TEXTILE FIBRES,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
107-876-220-850-725,TEXTILE MADE FROM CHAINS AND PROCESS FOR ITS MANUFACTURE,Synthetic Textiles,Metal Textiles,0.95,Other,0.02
072-622-682-516-598,DISINFECTING AND DETOXIFYING META-ARAMID PARTICLES,Synthetic Textiles,Synthetic Textiles,0.975,Natural Textiles,0.01
159-595-069-285-748,BIODEGRADABLE POLYESTER TEXTILE,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
189-969-746-443-910,Composite fiber textile fabric,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
118-414-190-677-847,HIGH-TEMPERATURE HOSES,Synthetic Textiles,Metal Textiles,0.35,Mineral Textiles,0.3
077-128-758-426-176,Waterproof polyester fabric for home textiles,Synthetic Textiles,Synthetic Textiles,0.95,Natural Textiles,0.03
059-155-317-330-866,Tearable Cloth,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
119-060-854-861-841,"Abrasive pad, method and system for making an abrasive pad",Synthetic Textiles,Other,0.95,Mineral Textiles,0.02
150-049-328-075-281,BICOMPONENT POLYESTER TEXTILE FIBER,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
196-097-621-806-886,Textile leather,Synthetic Textiles,Natural Textiles,0.85,Metal Textiles,0.05
106-846-605-216-844,METHOD FOR MODIFYING OF SYNTHETIC TEXTILE MATERIALS,Synthetic Textiles,Synthetic Textiles,0.99,Other,0.007
116-767-056-660-05X,Polyester fiber and textile product comprising the same,Synthetic Textiles,Synthetic Textiles,0.98,Metal Textiles,0.005
171-587-061-798-930,FLAMEPROOFING AGENT FOR POLYESTER TEXTILE AND FLAMEPROOFING METHOD,Synthetic Textiles,Synthetic Textiles,0.98,Natural Textiles,0.01
098-805-076-789-348,Home textile fabric with photochromic effect,Synthetic Textiles,Synthetic Textiles,0.8,Natural Textiles,0.15
190-867-890-879-653,Antibacterial textile material,Synthetic Textiles,Other,0.5,Synthetic Textiles,0.35
169-569-580-209-260,Reinforcing yarn for stiffening fabric or technical textile applications and process for its manufacture,Synthetic Textiles,Other,0.92,Metal Textiles,0.02
010-817-511-755-19X,AIRBAG FABRIC,Synthetic Textiles,Synthetic Textiles,0.95,Other,0.02
063-385-773-589-482,HOUSING HAVING LAYERED TEXTILE/RESIN STRUCTURE AND MANUFACTURING METHOD THEREFOR,Synthetic Textiles,Other,1.0,Metal Textiles,0.0
193-008-312-895-719,ELEVATOR CAR ISOLATION SYSTEM AND METHOD,Synthetic Textiles,Other,1.0,Metal Textiles,0.0
149-190-354-195-372,FLAME RETARDANT TECHNICAL TEXTILES WITH HIGH VISIBILITY FEATURES,Synthetic Textiles,Synthetic Textiles,0.75,Mineral Textiles,0.12
171-841-019-838-776,Protective Clothing and Protective Shroud/Hood with Fan,Synthetic Textiles,Other,0.65,Synthetic Textiles,0.15
081-441-408-985-387,MINERAL WOOL INSULATION,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
052-646-681-888-809,Qualitative and quantitative detecting method of asbestos fibers in water,Mineral Textiles,Mineral Textiles,0.97,Natural Textiles,0.01
003-663-712-789-73X,Flexible translucent to transparent fireproof composite material,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
000-872-959-178-561,Basalt containing fabric,Mineral Textiles,Mineral Textiles,0.95,Synthetic Textiles,0.03
005-077-009-162-637,Biosoluble inorganic fiber and method for producing same,Mineral Textiles,Mineral Textiles,0.95,Metal Textiles,0.02
033-533-691-316-767,CARBON-COATED CERAMIC FABRIC MATERIAL,Mineral Textiles,Mineral Textiles,0.98,Metal Textiles,0.005
073-747-569-685-950,GLASS WOOL SHAPED ARTICLE AND METHOD OF FORMATION THEREOF,Mineral Textiles,Mineral Textiles,0.98,Other,0.01
093-378-690-560-791,Ceramic fiber textile cotton bagging system and method,Mineral Textiles,Mineral Textiles,0.97,Natural Textiles,0.01
151-268-327-291-165,Weavable textile glass strand,Mineral Textiles,Mineral Textiles,0.975,Other,0.01
074-926-039-070-027,Heat-resisting textile based on carborane ceramic coating layer and preparation method thereof,Mineral Textiles,Synthetic Textiles,0.85,Mineral Textiles,0.1
147-018-059-397-345,Asbestos fiber rope and preparing method thereof,Mineral Textiles,Mineral Textiles,0.97,Metal Textiles,0.01
