LensID,Title,true_category,predicted_one,confidence_one,predicted_two,confidence_two
052-173-187-476-027,SUPPORT CHAT PROFILES USING AI,Other,ERROR,0.0,ERROR,0.0
001-285-574-259-723,System for detecting an adapted image,Other,ERROR,0.0,ERROR,0.0
044-811-726-397-314,"DEVICE DEPLOYMENT METHOD FOR AI MODEL, SYSTEM, AND STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
081-917-832-511-659,"Device Deployment Method for AI Model, System, and Storage Medium",Other,ERROR,0.0,ERROR,0.0
157-148-888-587-849,"DEVICE SWITCHING METHOD AND APPARATUS, AND DEVICE AND READABLE STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
039-975-451-528-425,METHOD OF PREPARING COMPLEX-SHAPED CERAMIC-METAL COMPOSITE ARTICLES AND THE PRODUCTS PRODUCED THEREBY,Other,ERROR,0.0,ERROR,0.0
121-948-521-234-51X,"METHOD, COMPUTER PROGRAM AND APPARATUS FOR PERFORMING A BOOT PROCESS FOR A SYSTEM",Other,ERROR,0.0,ERROR,0.0
194-166-224-750-747,METHOD AND APPARATUS FOR STREAMING DATA,Other,ERROR,0.0,ERROR,0.0
176-578-568-273-487,Study-level multi-view processing system,Other,ERROR,0.0,ERROR,0.0
106-667-335-987-96X,Method and apparatus for streaming data,Other,ERROR,0.0,ERROR,0.0
179-258-888-935-554,Filtering group messages,Other,ERROR,0.0,ERROR,0.0
069-765-703-242-371,CELLULAR SYSTEM,Other,ERROR,0.0,ERROR,0.0
144-307-257-379-22X,AI-Based Method and System for Testing Chatbots,Other,ERROR,0.0,ERROR,0.0
018-036-280-696-549,SMART GLASS ORCHESTRATION ON CLOSE PROXIMITY ATMS,Other,ERROR,0.0,ERROR,0.0
143-231-445-132-262,AI MOTORCYCLE,Other,ERROR,0.0,ERROR,0.0
138-228-952-028-912,PARALLEL AI HYBRID GAMING SYSTEM,Other,ERROR,0.0,ERROR,0.0
105-295-025-515-413,SYSTEM AND METHOD FOR AUTOMATED EVALUATION SYSTEM ROUTING,Other,ERROR,0.0,ERROR,0.0
186-443-103-493-046,METHOD AND APPARATUS FOR UPDATING PREDICTIVE MODEL PREDICTING PRODUCT FAILURE,Other,ERROR,0.0,ERROR,0.0
002-779-286-973-048,AI motorcycle,Other,ERROR,0.0,ERROR,0.0
073-856-250-221-84X,METHOD AND SYSTEM FOR SELECTING EMBRYOS,Other,ERROR,0.0,ERROR,0.0
083-703-391-933-862,Smart glass orchestration on close proximity ATMs,Other,ERROR,0.0,ERROR,0.0
009-060-981-619-726,APPARATUS AND METHOD OF USING AI METADATA RELATED TO IMAGE QUALITY,Other,ERROR,0.0,ERROR,0.0
123-369-571-402-274,Curation of Custom Workflows Using Multiple Cameras,Other,ERROR,0.0,ERROR,0.0
148-566-725-861-60X,"DEVICE SWITCHING METHOD AND APPARATUS, AND DEVICE AND READABLE STORAGE MEDIUM",Other,ERROR,0.0,ERROR,0.0
093-627-009-089-359,TASK PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
083-741-235-808-952,Support chat profiles using AI,Other,ERROR,0.0,ERROR,0.0
075-645-293-083-478,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
184-935-630-472-755,STUDY-LEVEL MULTI-VIEW PROCESSING SYSTEM,Other,ERROR,0.0,ERROR,0.0
112-945-747-892-451,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
034-675-645-322-365,FILTERING GROUP MESSAGES,Other,ERROR,0.0,ERROR,0.0
110-542-302-164-620,AI PLATFORM WITH CUSTOMIZABLE VIRTUE SCORING MODELS AND METHODS FOR USE THEREWITH,Other,ERROR,0.0,ERROR,0.0
014-532-515-597-279,SELF-CERTIFIED SECURITY FOR ASSURED CYBER-PHYSICAL SYSTEMS,Other,ERROR,0.0,ERROR,0.0
008-040-956-436-827,"DATA CACHING METHOD, SYSTEM AND DEVICE IN AI CLUSTER, AND COMPUTER MEDIUM",Other,ERROR,0.0,ERROR,0.0
142-130-237-878-319,Apparatus and method of using AI metadata related to image quality,Other,ERROR,0.0,ERROR,0.0
109-892-456-598-549,AI-ASSISTED OPERATING SYSTEM,Other,ERROR,0.0,ERROR,0.0
178-248-523-201-528,Post-Acute Care System and Method,Other,ERROR,0.0,ERROR,0.0
139-275-737-087-256,Systems and methods for verifying a watermark of an AI model for a data processing accelerator,Other,ERROR,0.0,ERROR,0.0
012-315-427-504-93X,Decoder.,Other,ERROR,0.0,ERROR,0.0
013-902-608-165-407,ADAPTIVE POWER FOR AI/ML SYSTEMS AND METHODS IN A MICROGRID,Other,ERROR,0.0,ERROR,0.0
083-747-798-556-485,Millimeter And Sub-Millimeter Wave Radar-Radiometric Imaging,Other,ERROR,0.0,ERROR,0.0
184-304-130-010-166,AI Accelerator Virtualization,Other,ERROR,0.0,ERROR,0.0
196-317-068-638-603,"Call processing method and apparatus, server, storage medium, and system",Other,ERROR,0.0,ERROR,0.0
169-070-415-476-493,FIELD-PROGRAMMABLE GATE ARRAY DEVICE,Other,ERROR,0.0,ERROR,0.0
075-647-261-647-936,AI AUTO-SCHEDULER,Other,ERROR,0.0,ERROR,0.0
167-845-627-560-257,Method and apparatus for hashing data,Other,ERROR,0.0,ERROR,0.0
018-963-635-819-075,Filtering group messages,Other,ERROR,0.0,ERROR,0.0
029-276-520-437-434,Time-Shifted Multiplayer Game,Other,ERROR,0.0,ERROR,0.0
170-284-334-741-493,Self-certified security for assured cyber-physical systems,Other,ERROR,0.0,ERROR,0.0
182-613-940-040-208,Battery state of health estimator,Other,ERROR,0.0,ERROR,0.0
101-925-931-973-190,Method and system for preprocessing optimization of streaming video data,Other,ERROR,0.0,ERROR,0.0
108-524-209-309-089,TARGET-TRACKING SYSTEM,Other,ERROR,0.0,ERROR,0.0
124-629-447-596-520,AI model optimization method and apparatus,Other,ERROR,0.0,ERROR,0.0
084-327-428-362-523,ELECTRIC POWER SUPPLY SYSTEM,Other,ERROR,0.0,ERROR,0.0
119-452-162-169-160,BATTERY STATE OF HEALTH ESTIMATOR,Other,ERROR,0.0,ERROR,0.0
195-003-375-992-110,Millimeter and sub-millimeter wave radar-radiometric imaging,Other,ERROR,0.0,ERROR,0.0
189-038-316-644-952,METHODS AND APPARATUS TO COMPILE PORTABLE CODE FOR SPECIFIC HARDWARE,Other,ERROR,0.0,ERROR,0.0
098-530-012-123-010,AI ACCELERATOR VIRTUALIZATION,Other,ERROR,0.0,ERROR,0.0
063-890-470-093-17X,SECURE AND SELECTIVE DATA PACKET ROUTING,Other,ERROR,0.0,ERROR,0.0
024-247-798-401-351,FIELD-PROGRAMMABLE GATE ARRAY DEVICE,Other,ERROR,0.0,ERROR,0.0
057-426-811-013-064,"CALL PROCESSING METHOD AND APPARATUS, SERVER, STORAGE MEDIUM, AND SYSTEM",Other,ERROR,0.0,ERROR,0.0
072-245-353-242-011,HYBRID-PERMEABILITY LOG,Other,ERROR,0.0,ERROR,0.0
182-452-980-963-731,AI-assisted operating system,Other,ERROR,0.0,ERROR,0.0
068-757-480-192-859,SECURE AND SELECTIVE DATA PACKET ROUTING,Other,ERROR,0.0,ERROR,0.0
170-064-042-801-031,5G SYSTEM,Other,ERROR,0.0,ERROR,0.0
039-060-636-718-860,AI EXERCISE GUIDE DEVICE AND METHOD,Other,ERROR,0.0,ERROR,0.0
166-089-693-553-824,IMAGE STABILIZATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
028-224-362-703-74X,SHEATH ASSEMBLY,Other,ERROR,0.0,ERROR,0.0
144-045-714-691-378,"DATA PREFETCHING METHOD AND APPARATUS, AND STORAGE DEVICE",Other,ERROR,0.0,ERROR,0.0
049-995-140-877-91X,"AI ACCELERATOR, CACHE MEMORY AND METHOD OF OPERATING CACHE MEMORY USING THE SAME",Other,ERROR,0.0,ERROR,0.0
037-038-704-265-530,TIME-SHIFTED MULTIPLAYER GAME,Other,ERROR,0.0,ERROR,0.0
069-072-748-709-287,AMORPHOUS ALLOYS ON THE BASE OF ZR AND THEIR USE,Other,ERROR,0.0,ERROR,0.0
170-608-795-752-193,Chatbot co-pilot,Other,ERROR,0.0,ERROR,0.0
009-827-570-705-874,AI EXERCISE GUIDE DEVICE AND METHOD,Other,ERROR,0.0,ERROR,0.0
155-006-802-352-672,SELF-CORRECTING BOT,Other,ERROR,0.0,ERROR,0.0
038-481-461-401-587,APPARATUS AND METHOD FOR USING AI METADATA RELATED TO IMAGE QUALITY,Other,ERROR,0.0,ERROR,0.0
171-821-884-524-79X,AI MODEL OPTIMIZATION METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
019-623-281-791-882,BATTERY STATE OF HEALTH ESTIMATOR,Other,ERROR,0.0,ERROR,0.0
115-588-294-029-60X,"IMAGE AI-CODING METHOD AND DEVICE, AND IMAGE AI-DECODING METHOD AND DEVICE",Other,ERROR,0.0,ERROR,0.0
034-352-066-080-625,"IMAGE AI-CODING METHOD AND DEVICE, AND IMAGE AI-DECODING METHOD AND DEVICE",Other,ERROR,0.0,ERROR,0.0
087-322-910-225-603,MULTI-FRAME DEPTH-BASED MULTI-CAMERA RELIGHTING OF IMAGES,Other,ERROR,0.0,ERROR,0.0
041-756-917-540-947,Method and system for operating an at least partially automated vehicle,Other,ERROR,0.0,ERROR,0.0
037-222-185-441-685,SYSTEMS AND METHODS FOR VERIFYING A WATERMARK OF AN AI MODEL FOR A DATA PROCESSING ACCELERATOR,Other,ERROR,0.0,ERROR,0.0
011-408-111-780-264,MULTIPLE ACCESS FOR PARALLEL TURBO DECODER,Other,ERROR,0.0,ERROR,0.0
004-316-379-186-635,"AI COMPUTING PLATFORM, AI COMPUTING METHOD, AND AI CLOUD COMPUTING SYSTEM",Other,ERROR,0.0,ERROR,0.0
054-422-052-027-758,Virtual photorealistic digital actor system for remote service of customers,Other,ERROR,0.0,ERROR,0.0
132-258-602-313-114,Decoder,Other,ERROR,0.0,ERROR,0.0
148-246-527-248-035,AI MODEL OPTIMIZATION THROUGH USER FEEDBACK,Other,ERROR,0.0,ERROR,0.0
140-636-281-877-634,Dermal delivery device,Other,ERROR,0.0,ERROR,0.0
122-789-375-778-033,MODULAR CAMERA,Other,ERROR,0.0,ERROR,0.0
029-241-398-628-578,VOICE SERVICE PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
177-138-151-235-087,"Method, computer program and apparatus for performing a boot process for a system",Other,ERROR,0.0,ERROR,0.0
071-271-833-767-338,Image display apparatus with AI-based image processing,Other,ERROR,0.0,ERROR,0.0
030-171-766-250-64X,MEDICAL SYSTEM AND METHOD OF OPERATING THE SAME,Other,ERROR,0.0,ERROR,0.0
005-593-176-307-363,DETECTING HEART RATES USING EYE-TRACKING CAMERAS,Other,ERROR,0.0,ERROR,0.0
131-717-405-691-937,IMAGE-GUIDED SURGERY SYSTEM,Other,ERROR,0.0,ERROR,0.0
117-218-244-244-859,"Data prefetching method and apparatus, and storage device",Other,ERROR,0.0,ERROR,0.0
143-314-392-779-735,DATA PROCESSING SYSTEM AND DATA PROCESSING METHOD,Other,ERROR,0.0,ERROR,0.0
089-362-324-995-495,Multi-frame depth-based multi-camera relighting of images,Other,ERROR,0.0,ERROR,0.0
018-960-341-245-201,METHOD OF IMPROVING HEALTH AND ROOTING OF HARDWOOD TREES,Other,ERROR,0.0,ERROR,0.0
140-440-948-401-438,IMAGE DISPLAY APPARATUS,Other,ERROR,0.0,ERROR,0.0
015-593-909-426-304,MICROMIRROR DEVICE,Other,ERROR,0.0,ERROR,0.0
072-533-144-256-472,Automatic post-editing systems and methods,Other,ERROR,0.0,ERROR,0.0
004-794-066-842-95X,TASK PROCESSING METHOD AND APPARATUS,Other,ERROR,0.0,ERROR,0.0
173-828-291-648-345,MILLIMETER AND SUB-MILLIMETER WAVE RADAR-RADIOMETRIC IMAGING,Other,ERROR,0.0,ERROR,0.0
191-586-155-041-016,"AI/ML MODEL MOBILITY SUPPORT METHOD, SYSTEM, AND DEVICE",Other,ERROR,0.0,ERROR,0.0
094-413-612-537-593,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
034-204-799-909-053,STORING VIDEO IN MEMORY,Other,ERROR,0.0,ERROR,0.0
164-492-467-936-082,VEHICLE BRAKING ASSEMBLY,Other,ERROR,0.0,ERROR,0.0
050-523-044-375-899,HARDWARE ACCELERATOR AND METHOD OF OPERATING A HARDWARE ACCELERATOR,Other,ERROR,0.0,ERROR,0.0
190-730-754-995-556,Reliability Optimization by AI-based Fault Mitigation in 5G/6G,Other,ERROR,0.0,ERROR,0.0
042-894-008-474-278,AI MODULE,Other,ERROR,0.0,ERROR,0.0
186-056-428-942-532,Time-shifted multiplayer game,Other,ERROR,0.0,ERROR,0.0
011-779-086-075-418,Oil pump rotor,Other,ERROR,0.0,ERROR,0.0
020-451-731-291-701,EXERCISE REHABILITATION SYSTEM USING SMART MIRROR,Other,ERROR,0.0,ERROR,0.0
148-084-960-145-88X,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
044-836-512-703-348,SYSTEM AND METHOD FOR ESTIMATING WORKLOAD PER EMAIL,Other,ERROR,0.0,ERROR,0.0
075-064-125-279-935,METHOD OF IMPROVING HEALTH AND ROOTING OF HARDWOOD TREES,Other,ERROR,0.0,ERROR,0.0
050-365-771-280-924,"AI ACCELERATOR, CACHE MEMORY AND METHOD OF OPERATING CACHE MEMORY USING THE SAME",Other,ERROR,0.0,ERROR,0.0
147-981-465-897-893,REMOTE SECURITY SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
102-817-916-385-129,METHOD AND DEVICE FOR DATA VALIDATION USING PREDICTIVE MODELING,Other,ERROR,0.0,ERROR,0.0
149-007-132-440-135,HEAT RESISTING STEEL,Other,ERROR,0.0,ERROR,0.0
061-835-424-316-286,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
142-809-985-399-373,IMAGE PROCESSING DEVICE AND IMAGE PROCESSING METHOD,Other,ERROR,0.0,ERROR,0.0
027-715-128-377-923,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
174-511-857-314-741,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
036-242-410-588-889,POROUS BODY FOR ELECTROLYTIC CAPACITOR HAVING A LEAD WIRE AND METHOD OF PRODUCING THE SAME,Other,ERROR,0.0,ERROR,0.0
041-614-493-399-818,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
066-434-018-948-063,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
176-751-168-181-870,METHOD OF IMPROVING HEALTH AND ROOTING OF HARDWOOD TREES,Other,ERROR,0.0,ERROR,0.0
017-257-601-706-713,METHOD AND SYSTEM FOR OPERATING AN AT LEAST PARTIALLY AUTOMATED VEHICLE,Other,ERROR,0.0,ERROR,0.0
029-721-287-783-252,DISPLAY DEVICE,Other,ERROR,0.0,ERROR,0.0
019-068-884-944-913,"Method, Computer Program, Storage Medium, Device for Tracking an Object",Other,ERROR,0.0,ERROR,0.0
188-876-200-895-959,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
104-043-638-733-141,METHOD FOR CELL LAYOUT,Other,ERROR,0.0,ERROR,0.0
118-358-150-619-059,SECURE COMPUTING DEVICE,Other,ERROR,0.0,ERROR,0.0
098-106-901-788-511,POLICY BASED ACTIVATION OF CAPABILITIES,Other,ERROR,0.0,ERROR,0.0
094-603-584-400-692,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
189-930-066-848-174,Multilayer metal-coated steel sheet.,Other,ERROR,0.0,ERROR,0.0
069-167-936-784-905,APPARATUS AND METHOD FOR PERFORMING AI/ML JOB,Other,ERROR,0.0,ERROR,0.0
147-047-264-402-345,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
071-206-154-817-769,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
160-829-262-239-203,METHOD FOR CELL LAYOUT,Other,ERROR,0.0,ERROR,0.0
164-666-556-074-602,Method and device for data validation using predictive modeling,Other,ERROR,0.0,ERROR,0.0
106-604-121-929-811,SYSTEM AND METHOD FOR IMPROVING SLEEP QUALITY,Other,ERROR,0.0,ERROR,0.0
089-759-172-094-254,SVG IMAGE CUSTOMIZATION EDITOR AND METHOD,Other,ERROR,0.0,ERROR,0.0
149-630-398-884-387,MULTI-CHIP SYSTOLIC ARRAYS,Other,ERROR,0.0,ERROR,0.0
039-617-258-647-924,COATED STEEL PRODUCT,Other,ERROR,0.0,ERROR,0.0
142-798-855-728-086,Robotic medical system,Other,ERROR,0.0,ERROR,0.0
163-816-788-518-369,DATASET SHARING FOR AI/ML,Other,ERROR,0.0,ERROR,0.0
029-352-895-213-05X,"OPERATING METHOD FOR A MEDICAL SYSTEM, AND MEDICAL SYSTEM FOR PERFORMING A SURGICAL PROCEDURE",Other,ERROR,0.0,ERROR,0.0
060-203-158-031-461,Self-correcting bot,Other,ERROR,0.0,ERROR,0.0
126-187-469-396-99X,A FUEL CELL AND A SUPPORT LAYER THEREFORE,Other,ERROR,0.0,ERROR,0.0
091-897-537-742-056,SYSTEM AND METHOD FOR PERFORMING HOT WATER SEAL ON ELECTROSTATIC CHUCK,Other,ERROR,0.0,ERROR,0.0
112-318-137-924-927,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
149-650-160-073-929,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
114-737-132-570-401,SYSTEM AND METHOD FOR AUTOMATED EVALUATION SYSTEM ROUTING,Other,ERROR,0.0,ERROR,0.0
086-315-299-804-018,Post-processing air quality forecasts,Other,ERROR,0.0,ERROR,0.0
155-420-535-049-751,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
030-796-641-037-95X,"OPTICAL SYSTEM, AND IMAGING APPARATUS",Other,ERROR,0.0,ERROR,0.0
089-978-359-291-602,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
112-056-866-769-800,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
142-133-633-874-743,MEDICAL IRRADIATION DEVICE,Other,ERROR,0.0,ERROR,0.0
167-096-351-328-178,COMMERCE BOT,Other,ERROR,0.0,ERROR,0.0
142-920-274-054-593,Arithmetic circuit,Other,ERROR,0.0,ERROR,0.0
044-315-053-772-649,HARDWARE ACCELERATOR AND METHOD OF OPERATING A HARDWARE ACCELERATOR,Other,ERROR,0.0,ERROR,0.0
106-897-473-860-389,DATA PROCESSING METHOD AND DATA PROCESSING APPARATUS,Other,ERROR,0.0,ERROR,0.0
101-112-773-312-312,THROW TOY,Other,ERROR,0.0,ERROR,0.0
124-908-424-054-747,THREAT MITIGATION SYSTEM AND METHOD,Other,ERROR,0.0,ERROR,0.0
003-420-532-965-488,POST-PROCESSING AIR QUALITY FORECASTS,Other,ERROR,0.0,ERROR,0.0
019-083-280-376-375,Process to prepare an electrode for an electrochemical storage device,Other,ERROR,0.0,ERROR,0.0
028-839-984-861-030,REMOVABLE PROTECTIVE SHELTER FOR AN ACTIVITY OR LEISURE AREA,Other,ERROR,0.0,ERROR,0.0
188-022-458-443-432,DIGITAL PLATFORM FOR HEALTH USERS,Other,ERROR,0.0,ERROR,0.0
051-264-096-926-341,PLATFORM FOR A BALL GAME,Other,ERROR,0.0,ERROR,0.0
157-794-278-406-066,System and method for automated evaluation system routing,Other,ERROR,0.0,ERROR,0.0
032-840-259-352-439,A COIL FORMING LAYING HEAD SYSTEM,Other,ERROR,0.0,ERROR,0.0
000-219-798-386-762,Surface acoustic wave filter,Other,ERROR,0.0,ERROR,0.0
115-530-962-065-71X,METHOD AND APPARATUS FOR FILTERING VIDEO,Other,ERROR,0.0,ERROR,0.0
126-277-710-956-615,Automated Referee System,Other,ERROR,0.0,ERROR,0.0
092-841-205-103-198,VALIDATION OF AI-BASED RESULT DATA,Other,ERROR,0.0,ERROR,0.0
041-020-366-368-850,SHARED AI SPEAKER,Other,ERROR,0.0,ERROR,0.0
036-714-119-800-082,PROCESS TO PREPARE AN ELECTRODE FOR AN ELECTROCHEMICAL STORAGE DEVICE,Other,ERROR,0.0,ERROR,0.0
083-540-035-567-516,DATA PROCESSING METHOD AND DATA PROCESSING APPARATUS,Other,ERROR,0.0,ERROR,0.0
053-931-595-107-454,Method for displaying data,Other,ERROR,0.0,ERROR,0.0
017-444-767-043-079,METHOD AND APPARATUS FOR ALERTING THREATS TO USERS,Other,ERROR,0.0,ERROR,0.0
122-577-615-184-96X,Systems and methods for storing compressed images,Other,ERROR,0.0,ERROR,0.0
122-383-350-645-402,PROCESS TO PREPARE AN ELECTRODE FOR AN ELECTROCHEMICAL STORAGE DEVICE,Other,ERROR,0.0,ERROR,0.0
189-863-794-290-992,KillerPolitics,Other,ERROR,0.0,ERROR,0.0
144-944-035-926-525,Large-scale data processing cloud computing system,Other,ERROR,0.0,ERROR,0.0
178-557-935-768-298,PLASMA HEADER GASKET AND SYSTEM,Other,ERROR,0.0,ERROR,0.0
133-972-119-931-478,"IMAGE PROCESSING DEVICE, SYSTEM, AND METHOD",Other,ERROR,0.0,ERROR,0.0
062-372-924-192-281,POST-PROCESSING AIR QUALITY FORECASTS,Other,ERROR,0.0,ERROR,0.0
164-985-314-068-259,CHILLED AIR RESPIRATOR AND RELATED METHOD FOR TREATING AIR,Other,ERROR,0.0,ERROR,0.0
158-840-944-531-32X,HOSE,Other,ERROR,0.0,ERROR,0.0
094-613-970-832-361,Laser surveying system,Other,ERROR,0.0,ERROR,0.0
170-926-769-755-087,Process for charging a battery and battery charger to achieve the process,Other,ERROR,0.0,ERROR,0.0
122-732-461-590-478,Coagulation process of PTFE latex,Other,ERROR,0.0,ERROR,0.0
124-424-310-204-603,DATA PROCESSING METHOD AND RELATED APPARATUS,Other,ERROR,0.0,ERROR,0.0
165-886-320-205-945,MEDICAL DATA STORAGE AND RETRIEVAL SYSTEM AND METHOD THEREOF,Other,ERROR,0.0,ERROR,0.0
134-726-625-352-068,SYSTEMS AND METHODS FOR STORING COMPRESSED IMAGES,Other,ERROR,0.0,ERROR,0.0
101-633-811-759-670,"AI/ML MODEL MOBILITY SUPPORT METHOD, SYSTEM, AND DEVICE",Other,ERROR,0.0,ERROR,0.0
156-924-166-344-389,MEDICAL IMAGE DEVICE AND OPERATING METHOD,Other,ERROR,0.0,ERROR,0.0
024-215-766-998-652,Coagulation process of PTFE latex,Other,ERROR,0.0,ERROR,0.0
176-177-006-524-830,METHODS AND SYSTEMS FOR DEPLOYING AN ARTIFICIAL WORKFORCE,Other,ERROR,0.0,ERROR,0.0
045-006-198-149-687,ELECTROPHOTOGRAPHIC PLATE AND PROCESS FOR PRODUCING THE SAME,Other,ERROR,0.0,ERROR,0.0
005-961-577-460-728,SYSTEM AND METHOD FOR ROAAS USING AI/ML MODEL TO SET AUTO BRAKE VALVE,Other,ERROR,0.0,ERROR,0.0
188-473-159-899-66X,Radio head device and method of operating a radio head device,Other,ERROR,0.0,ERROR,0.0
085-582-489-944-88X,Secret sharing method and system,Other,ERROR,0.0,ERROR,0.0
150-850-764-769-048,METHOD AND APPARATUS FOR PROCESSING AN IMAGE,Other,ERROR,0.0,ERROR,0.0
025-584-185-698-74X,AI-based map for drive-assist system availability,Other,ERROR,0.0,ERROR,0.0
143-971-710-560-094,AUTOMATIC FOCUS ADJUSTMENT APPARATUS,Other,ERROR,0.0,ERROR,0.0
094-645-862-680-352,COMPUTER SYSTEM,Other,ERROR,0.0,ERROR,0.0
099-262-930-192-259,CROSSTALK EMULATOR FOR XDSL CABLE,Other,ERROR,0.0,ERROR,0.0
108-045-186-400-526,CAMERA DEVICE,Other,ERROR,0.0,ERROR,0.0
067-613-911-578-026,Methods and systems for processing log data,Other,ERROR,0.0,ERROR,0.0
104-764-865-442-133,AI-Based Map For Drive-Assist System Availability,Other,ERROR,0.0,ERROR,0.0
041-067-685-535-618,Post-processing air quality forecasts,Other,ERROR,0.0,ERROR,0.0
091-402-740-757-483,Method and apparatus for filtering video,Other,ERROR,0.0,ERROR,0.0
157-132-906-805-381,Data shuffling apparatus,Other,ERROR,0.0,ERROR,0.0
002-518-578-654-481,SLIDING MEMBER AND USE THEREOF,Other,ERROR,0.0,ERROR,0.0
053-412-471-003-384,Method and apparatus for removing flicker in a video,Other,ERROR,0.0,ERROR,0.0
162-927-873-819-591,TYRE,Other,ERROR,0.0,ERROR,0.0
066-113-337-889-833,SYSTEMS AND METHODS FOR VEHICLE SCHEDULING AND ROUTING,Other,ERROR,0.0,ERROR,0.0
037-936-908-450-046,LOAD CARRIER,Other,ERROR,0.0,ERROR,0.0
062-028-456-283-218,PROCESS FOR PREPARING SMALL SIZE LAYERED DOUBLE HYDROXIDE PARTICLES,Other,ERROR,0.0,ERROR,0.0
069-620-982-539-225,AUTOMATED ASSEMBLY METHOD AND AUTOMATED ASSEMBLY APPARATUS,Other,ERROR,0.0,ERROR,0.0
009-549-270-730-405,"SYSTEM AND METHOD FOR PERFORMING COMPUTER-BASED, ROBOT-ASSISTED THERAPY",Other,ERROR,0.0,ERROR,0.0
130-309-021-196-479,SHAPE MEMORY ALLOY (SMA) TUBULAR STRUCTURE,Other,ERROR,0.0,ERROR,0.0
056-774-353-458-14X,KEY WITH SELECTIVE SYMBOL DISPLAY,Other,ERROR,0.0,ERROR,0.0
143-514-298-396-304,Method and apparatus for merge mode in video coding,Other,ERROR,0.0,ERROR,0.0
028-066-291-702-529,METHOD AND APPARATUS FOR REMOVING FLICKER IN A VIDEO,Other,ERROR,0.0,ERROR,0.0
183-064-373-921-822,LOAD CARRIER,Other,ERROR,0.0,ERROR,0.0
152-227-670-485-86X,SYSTEM AND METHOD FOR ADAPTIVE ORCHESTRATED PROCESS PARALLELIZATION,Other,ERROR,0.0,ERROR,0.0
131-524-208-129-426,Operating mode register,Other,ERROR,0.0,ERROR,0.0
133-344-328-196-900,PROCESS TO PREPARE AN ELECTRODE FOR AN ELECTROCHEMICAL STORAGE DEVICE,Other,ERROR,0.0,ERROR,0.0
081-014-906-280-754,Acoustic structure of porous material,Other,ERROR,0.0,ERROR,0.0
049-769-186-808-527,SELF-REPLICATING MATERIALS,Other,ERROR,0.0,ERROR,0.0
033-616-236-963-261,Large-scale data processing cloud computing system,Other,ERROR,0.0,ERROR,0.0
000-600-497-071-532,FACIALLY AMPHIPHILIC POLYMERS AND OLIGOMERS AND USES THEREOF,Other,ERROR,0.0,ERROR,0.0
110-726-725-593-589,Radio head device and method of operating a radio head device,Other,ERROR,0.0,ERROR,0.0
123-233-079-031-691,TFE-based thermoprocessable copolymers,Other,ERROR,0.0,ERROR,0.0
126-574-025-599-649,DETECTING HEART RATES USING EYE-TRACKING CAMERAS,Other,ERROR,0.0,ERROR,0.0
070-896-214-043-465,Polymer mixture from ABS or ABS +PC and a copolyether ester block copolymer; articles formed therefrom,Other,ERROR,0.0,ERROR,0.0
053-453-231-835-764,Service Processing Method and Related Apparatus,Other,ERROR,0.0,ERROR,0.0
157-369-879-202-731,Switching system for ATM dual switch system,Other,ERROR,0.0,ERROR,0.0
096-751-968-571-666,Process for producing porous materials,Other,ERROR,0.0,ERROR,0.0
062-674-392-015-957,Perfluoroelastomer gels,Other,ERROR,0.0,ERROR,0.0
060-398-101-223-334,GRAVITY GRADIOMETER,Other,ERROR,0.0,ERROR,0.0
