Lens ID,Combined,Keyphrases,Classifications,Category
134-446-500-485-821,"Hyaluronic acid/silk fibroin nano-fibre and preparation method thereof The invention belongs to the field of novel fibre materials, and particularly relates to a hyaluronic acid/silk fibroin nano-fibre and a preparation method thereof. According to the preparation method, hyaluronic acid and silk fibroin are prepared into an electrostatic spinning mixed solution; essential oil and vitamin C are added for performing blending to obtain the hyaluronic acid/silk fibroin nano-fibre which can slowly release the essential oil and the vitamin C; the hyaluronic acid/silk fibroin nano-fibre has high-quality skin-friendly, skin-care and skin-beatifying effects; the hyaluronic acid/silk fibroin nano-fibre prepared with the preparation method can be used for textile fabrics, such as facial mask tissue, underwear, scarves, socks and the like.",,D01F8/02;;D01F1/10;;D01F8/18;;D01F8/02;;D01F1/10;;D01F8/18,naturalTextiles
139-199-801-294-662,"SILK-BASED FIBRE The invention relates to a novel process for preparing a solution of silk or silk-like protein from a variety of potential sources, and spinning it to produce a reformed silk fibre for biomedical and other uses. The silk is pre-dissolved to form an amorphous powder, then re-dissolved in a mixture of dichloroacetic acid with either chloroform or dichloromethane, to form a homogenous silk fibroin solution for spinning. By controlling spinning and drawing conditions, and by appropriate chemical modification, fibres with a variety of mechanical and biological properties can be formed. Such fibres can have an extended or shortened biostability in the human body, and are suitable for implantable devices such as absorbable artificial ligaments and engineering matrices, drug delivery implants, and many other uses.",,A61L27/3604;;A61L27/22;;D01F4/02;;Y10T428/29;;A61L27/3604;;A61L27/22;;D01F4/02;;Y10T428/29;;A61L17/00;;D01F4/02;;A61L27/00;;A61L27/22;;A61L27/36;;D06M13/11;;D06M13/12;;D06M13/165;;D06M13/184;;D06M14/06;;D06M15/263,naturalTextiles
134-524-004-856-065,"Device of many wool cashmere fibre image consecutive collection discernments The utility model discloses a device of many wool cashmere fibre image consecutive collection discernments, aim at solves the problem of current wool cashmere fibre image acquisition inefficiency, andit includes annular rotary device, optical microscope, digital camera and computer, the annular rotary device includes the base, install motor on the base, be used for controlling motor working status motor control means, be used for the annular disk of immobilized fibers sample, the motor includes the pivot, the last centre of a circle department of annular disk be provided with with pivot assorted fixed orifices, the motor is fixed mutually with annular disk through the pivot of installing on the fixed orifices. The utility model discloses an annular rotary device, motor and motor control means's setting for the user can consecutive collection wool cashmere fibre image, has solved the problem of current wool cashmere fibre image acquisition inefficiency, has made things convenient for people's use to a certain extent.",,;;G01N21/88,naturalTextiles
178-066-872-771-636,"Fabric based on lyocell and production process The invention relates to the technical field of textiles, in particular to a fabric based on lyocell and a production process, namely a Te <l> 60S + N20D * Sor/Te <l> 50/50 36S strong 143 * 86 <81>''1/4 satin drill (weft elastic) fabric. The tencel 60-count chinlon 20-denier covering yarn serves as warp yarn, 36-count heavy twist yarn formed by blending 50% of comfortable stretch yarn and 50% of tencel serves as weft yarn, the warp yarn density is 143 pieces/inch, the weft yarn density is 86 pieces/inch, the breadth is 81 inches, and the one-up and four-down (or five/two-fly weft face satin weave) satin drill (weft elastic) fabric is obtained. After being woven and dyed, the fabric has a very good color absorption effect, is silky in cloth cover, fine and smooth in hand feeling, good in drapability, hanging weight property and elegant property, attractive and smooth, and is suitable for summer clothes such as spring and summer fashionable dresses, children fashionable dresses and the like.",,D10B2201/22;;D10B2331/02;;D03D15/47;;D03D15/225;;D03D15/283;;D03D15/50,naturalTextiles
182-615-149-828-852,"Moisture-absorbing wear-resistant pilling-resistant flame-retardant fabric The invention relates to a moisture-absorbing wear-resistant pilling-resistant flame-retardant fabric and belongs to the field of household textile fabrics. The moisture-absorbing wear-resistant pilling-resistant flame-retardant fabric is a fabric formed by interweaving warp yarns and weft yarns according to the texture, wherein the warp yarns are acrylic yarns, artificial fibers and wool blended yarns; the weft yarns are acrylic yarns, artificial fibers, wool blended yarns and regenerated cellulose fiber blended yarns; the yarn count of the warp yarns is 20-80; the yarn count of the weft yarns is 20-80; the texture is twill, satin weave or rearranged twill texture; and the fabric is a fabric subjected to shrinkage treatment. The fabric has the characteristics of softness of acrylic yarn fabric, fluffy handfeel, bright color and high heat retention property, and also has the characteristics of high pilling resistance and high moisture absorption property.",,;;B32B27/12;;B32B33/00;;D03D15/225;;D03D15/233;;D03D15/283;;D03D15/47;;D03D15/50;;D03D15/56;;D06M10/00,naturalTextiles
187-316-382-204-589,"Production technology of nano titanium cotton bamboo fiber anti-electromagnetic textile yarns The invention relates to a production technology of nano titanium cotton bamboo fiber anti-electromagnetic textile yarns. In the production of the titanium cotton bamboo fiber anti-electromagnetic textile yarns, the production technology includes steps of using a nano titanium powder and a synthetic fixing agent WLS, preparing a padding solution with the most preferred component and concentration, fixing the padding solution on the cotton bamboo fiber by way of double padding and double rolling, and heightening fixing effect of the titanium powder on the cotton bamboo fiber by using a best curing technology. The content of the titanium powder in the produced nano titanium cotton bamboo fiber anti-electromagnetic textile yarns can reach above 30% and products which are made of the yarns have a good anti-radiation effect and meet the requirement for radiation proof of people.",,;;D06M11/83;;D06M101/06,naturalTextiles
196-713-185-051-312,"ACETATE TEXTILE FABRIC AND ITS PRODUCTION PURPOSE:To provide acetate textile fabric having fine crimps at printed pattern portions thereof. CONSTITUTION:The objective acetate textile fabric characterized by having fine crimps at printed pattern portions thereof. This textile fabric can be obtained by the following processes: acetate fiber-contg. fabric is treated with an alkaline compound to saponify the surface of the acetate fibers followed by patternedly printing a liquid paste containing a discharge erosive agent on the fabric and then making a heat treatment to decompose and eliminate the saponified parts of the printed portions; subsequently, the resultant textile fabric is heated under moist heat at >=96 deg.C to manifest crimps at the printed pattern portions.",,;;D06Q1/02;;D06M11/38;;D06M11/56;;D06M11/84,naturalTextiles
013-140-979-404-405,"Acid modified polyvinyl acetate textile sizes Acid modified vinyl acetate interpolymers containing 2-acrylamido-2-methylpropanesulfonic acid and their use as textile sizes. The interpolymers comprise from about 64.5 to about 95.8 weight percent of vinyl acetate, from about 4 to about 9.5 weight percent of acrylic acid, from about 0.2 to about 1 weight percent of 2-acrylamido-2-methylpropanesulfonic acid and from about 0 to about 25 weight percent of an ethylenically unsaturated monomer selected from the group consisting of alkyl acrylates, dialkyl maleates, and dialkyl fumarates. The interpolymers are prepared preferably by latex polymerization. The textile size solutions are formed by dissolving the interpolymers in dilute aqueous bases or in an organic solvent, and can be used advantageously in combination with polyvinyl alcohol and starches. The sizes demonstrate excellent adhesion to spun polyester and spun blends of polyester and natural fibers and are readily removed by aqueous scouring solvents.",,D06M15/285;;Y10T442/2402;;D06M15/285;;Y10T442/2402;;D06M15/285,naturalTextiles
017-722-842-022-022,"Spun silk fiber blending cotton fabric for home textiles The utility model provides a spun silk fiber blending cotton fabric for home textiles, the warn density of the blending cotton fabric is 351.5 threads/10cm, the weft density is 353 threads/10cm, the fabric width is 160cm; the structure of the blending cotton fabric is 1/1 plain weave, The beneficial effects of the spun silk fiber blending cotton fabric in the utility model are in that: the blending cotton fabric is provided with good characteristics of spun silk fiber, and is advantaged by fine cloth cover, soft and smooth hand feeling, bright gloss, no easy wrinkling, first selected product of home textile fabrics, as well as health functions such as ultraviolet resistance, enhancement of cell activity, prevention of blood vessel hardening, etc., the spun silk fiber blending cotton fabric provides reference for promotion of development of blending cotton fabrics, and creates good economic benefit for home textile industry.",,;;D03D13/00;;D03D15/217;;D03D15/233;;D03D15/47,naturalTextiles
052-331-545-599-512,"Bamboo fiber textile fabric clothes capable of preserving heat of food The invention relates to bamboo fiber textile fabric clothes capable of preserving heat of food. The bamboo fiber textile fabric clothes comprise a clothes body (1). A pocket of the clothes body (1) is provided with a large warm-keeping interlayer (2) made of foam. The clothes body (1) is made of a fabric; the fabric comprises base cloth formed by interweaving warp yarns and weft yarns, and both the warp yarns and the weft yarns are formed by blending bamboo fibers and organic cotton fibers; one surface of the base cloth is coated with an activated carbon powder coating or a bamboo carbon powder coating, and the other surface of the base cloth is coated with a far-infrared coating. The food is put into the pocket after being packaged, the foam in the warm-keeping interlayer can prevent the food from making direct contact with the external air and effectively prevent the heat of the food from diffusing, and therefore the effect of preserving the heat of the food is achieved. The bamboo fiber textile fabric clothes can resist and restrain bacteria, prevent mildew, achieve the health-caring effect, promote blood circulation of the human body and regulate metabolism and will not cause skin allergy.",,;;A41D27/00;;B32B5/18;;B32B5/24;;B32B33/00,naturalTextiles
