Lens ID,Combined,Keyphrases,Classifications,Category
057-210-684-451-834,"CONDUCTIVE FABRIC AND METHOD AND APPARATUS FOR MANUFACTURING SAME The present invention relates: to a conductive fabric and a method and apparatus for manufacturing same; and more specifically, to a conductive fabric and a method and apparatus for manufacturing same, wherein part of a conductive wire to be woven together with the fabric is exposed outside the fabric such that the connection of conductive wires, the connection of various elements or modules, and so on can be carried out in a fast and simple manner, thereby improving workability and productivity. The conductive fabric of the present invention, which is woven in a flat shape, comprising a plurality of warp strands arranged in the longitudinal direction, a plurality of weft strands to be woven with the warp strands, and at least one conductive wire strand arranged and woven in the longitudinal direction, comprises: a conductive wire weaving section where the conductive wire is woven with the warp and/or weft and incorporated with the conductive fabric as one body; and a conductive wire exposing section where the conductive wire is not woven with the warp and/or weft and a predetermined length of the conductive wire is exposed outside the conductive fabric.",,D03D1/0088;;D03D13/004;;D03D15/00;;D03D15/25;;D03D15/47;;D04B21/14;;D10B2101/20;;D10B2401/16;;Y10T442/3008;;Y10T442/3073;;Y10T442/3179;;Y10T442/3195;;D03D15/533;;D02G3/38;;D03D1/0088;;D03D13/00;;D03D15/56;;D10B2401/16;;D10B2401/18;;D03D15/00;;D03D1/00;;D03D1/0088;;D03D13/004;;D03D15/25;;D03D15/47;;D03D27/06;;D04B21/14;;D10B2101/20;;D10B2401/16;;Y10T442/3008;;Y10T442/3073;;Y10T442/3179;;Y10T442/3195;;D02G3/36;;D03D13/00;;D03D15/56,metalTextiles
048-710-739-808-170,COMPLEX SHEET FOR ABSORBING/EXTINGUISHING AND SHIELDING ELECTROMAGNETIC WAVES AND HIGHLY DISSIPATING HEAT FROM ELECTRONIC DEVICE AND MANUFACTURING METHOD THEREFOR ,,H05K7/20;;B32B9/00;;B32B9/007;;B32B15/08;;B32B2307/212;;H05K7/20472;;H05K9/00;;H05K9/0084;;B32B9/041;;B32B7/04;;B32B9/00;;B32B9/007;;B32B9/048;;B32B15/02;;B32B15/043;;B32B15/08;;B32B15/16;;B32B15/20;;B32B27/06;;B32B27/14;;B32B2250/03;;B32B2250/04;;B32B2255/06;;B32B2255/26;;B32B2260/02;;B32B2260/046;;B32B2264/105;;B32B2307/212;;B32B2307/302;;B32B2307/51;;B32B2307/704;;B32B2307/72;;B32B2307/732;;B32B2457/00;;B32B2457/206;;H01L23/373;;H01L23/3733;;H01L23/552;;H05K7/20472;;H05K9/0086;;H05K9/0088;;B32B9/041;;B22F3/11;;B32B5/024;;B32B5/028;;B32B7/04;;B32B9/00;;B32B9/007;;B32B9/047;;B32B9/048;;B32B15/02;;B32B15/043;;B32B15/08;;B32B15/16;;B32B15/20;;B32B27/06;;B32B27/14;;B32B37/10;;B32B37/18;;B32B2250/03;;B32B2250/04;;B32B2255/06;;B32B2255/26;;B32B2260/02;;B32B2260/021;;B32B2260/04;;B32B2260/046;;B32B2262/103;;B32B2264/105;;B32B2264/108;;B32B2305/026;;B32B2305/188;;B32B2305/38;;B32B2305/80;;B32B2307/212;;B32B2307/302;;B32B2307/51;;B32B2307/704;;B32B2307/72;;B32B2307/732;;B32B2311/24;;B32B2313/04;;B32B2457/00;;B32B2457/20;;B32B2457/206;;C25D1/08;;C25D1/20;;D03D1/0058;;D03D9/00;;D10B2101/20;;D10B2401/04;;H01L23/373;;H01L23/3733;;H01L23/552;;H05K7/2039;;H05K7/20472;;H05K9/0081;;H05K9/0086;;H05K9/0088;;H05K7/20;;B32B9/00;;B32B15/08;;H01L23/373;;H05K9/00,metalTextiles
059-865-973-909-995,Thin textile fabric comprising bundles of metal filaments ,,C03B40/005;;C03B23/023;;D02G3/12;;D03D1/0058;;D03D9/00;;D03D15/25;;D04B1/00;;D04B1/10;;D10B2101/20;;D10B2401/062;;Y10T428/12424;;Y10T428/12431;;Y10T428/12444;;Y10T428/12465;;Y10T428/12479;;Y10T442/103;;Y10T442/109;;Y10T442/339;;Y10T442/475;;C03B40/005;;C03B23/023;;D02G3/12;;D03D1/0058;;D03D9/00;;D03D15/25;;D04B1/00;;D04B1/10;;D10B2101/20;;D10B2401/062;;Y10T428/12424;;Y10T428/12431;;Y10T428/12444;;Y10T428/12465;;Y10T428/12479;;Y10T442/103;;Y10T442/109;;Y10T442/339;;Y10T442/475;;D04B1/14;;C03B23/023;;D03D1/00;;D03D15/00;;D03D15/12;;D04B1/00;;D04B1/10,metalTextiles
070-823-860-875-146,"Burner membrane comprising machined metal fiber bundles A burner membrane comprising a textile fabric. The textile fabric comprising at least 60% by weight of machined metal fiber bundles, having a bundle voluminousity in the range of 1 to 15% and a torsion rate in the range of 10 to 80 turns/m.",,D02G3/12;;D03D15/25;;D03D15/37;;D03D15/41;;D03D15/513;;D04B1/14;;D04B21/14;;D04C1/02;;D10B2101/08;;D10B2101/20;;D10B2505/00;;F23D14/02;;F23D14/16;;F23D2212/10;;F23D2212/20;;F23D2900/00019;;Y10T442/339;;Y10T442/3976;;Y10T442/475;;Y10T442/654;;Y10T442/655;;Y10T442/696;;D02G3/12;;D03D15/25;;D03D15/37;;D03D15/41;;D03D15/513;;D04B1/14;;D04B21/00;;D04C1/02;;D10B2101/08;;D10B2101/20;;D10B2505/00;;F23D14/02;;F23D14/16;;F23D2212/10;;F23D2212/20;;F23D2900/00019;;Y10T442/339;;Y10T442/3976;;Y10T442/475;;Y10T442/654;;Y10T442/655;;Y10T442/696;;F23D14/14;;D03D1/00;;D03D15/00;;D03D15/02;;D03D15/12;;D04B1/14;;D04B21/00;;D04C1/02;;F23D14/02;;F23D14/16,metalTextiles
073-806-190-511-54X,"Interlocking stitches-on seams of knitted stockings Interlocking stitches on seams of knitted stockings is carried out by working a magnetisable thread into the interlocked parts and removing the thread, which is used for aligning the interlockable rows of stitches in a heterogeneous magnetic field, together with surplus material following the interlocking process.",,D06H1/00;;D05B7/00;;D05D2209/12;;D10B2101/20;;D10B2501/043;;D05B7/00;;D06H1/00,metalTextiles
061-277-664-358-326,"Metal mesh, arrangement of a metal mesh and method for illumination An improved metal mesh with lights and an arrangement of such a mesh on a building are proposed. A light carrier receptacle is integrated in a mesh and thereby allow a light carrier to be removed from the mesh and reinserted without disintegrating the light carrier receptacle. Alternatively, a light carrier receptacle is attached to a mesh or other hanging, to which the light carrier is then attached. Clips can be preferably used.",,E04F13/002;;D03D9/00;;D03D15/67;;D10B2101/20;;D10B2401/20;;F21S4/20;;F21S8/033;;F21V33/006;;F21W2131/107;;F21Y2115/10;;E04F13/002;;D03D9/00;;D03D15/67;;D10B2101/20;;D10B2401/20;;F21S4/20;;F21S8/033;;F21V33/006;;F21W2131/107;;F21Y2115/10;;F21V21/00,metalTextiles
059-371-596-862-879,VERFAHREN ZUR HERSTELLUNG VON GASDURCHLAESSIGEN NETZEN AUS EDELMETALLEN FUER KATALYTISCHE PROZESSE. ,,C01B21/265;;C01B21/267;;D04B1/14;;D10B2101/20;;D10B2403/0242;;B01J35/58;;B01J35/56;;B01J37/0009;;B01J35/58;;B01J23/464;;B01J23/892;;B01J23/8926;;B01J23/755;;B01J23/40;;B01J23/89;;B01J35/04;;B01J35/06;;B01J37/00;;C01B21/26,metalTextiles
063-145-697-085-764,"ANTI-VANDAL FABRIC WITH METALLIC YARNS The anti-vandal fabric (1) comprises an upper layer (2) and a lower layer (3), the upper layer (2) comprising natural o artificial fibre yarns and the lower layer (3) comprising metallic yarns (3a, 3b) , and it is characterised in that said metallic yarns (3a, 3b) of the lower layer (3) are knitted with the yarns of the upper layer (2) . The lower layer (3) can comprise natural or artificial fibre yarns knitted with the metallic yarns (3a, 3b) . The percentage of metallic yarns (3a, 3b) with respect to the total yarns in the lower layer (3) is between 10% and 80%. The anti-vandal fabric of the present invention presents a great cut resistance and, also, it is very flexible .",,B32B5/026;;B32B5/06;;B32B5/08;;B32B5/26;;B32B2250/02;;B32B2250/20;;B32B2262/062;;B32B2262/08;;B32B2262/103;;B32B2262/106;;B32B2307/3065;;B32B2307/546;;B32B2307/581;;B32B2459/00;;B32B2601/00;;B32B2605/00;;B32B2605/08;;D03D1/0041;;D04B1/14;;D10B2101/12;;D10B2101/20;;D10B2201/02;;D10B2211/02;;D10B2401/063;;D10B2505/08;;B32B7/09;;A47C7/26;;D04B1/14;;B32B7/09;;B32B7/09;;D04B1/14;;B32B7/09;;D03D15/00,metalTextiles
075-137-460-278-168,"METHOD OF PRODUCING FIBERS, THREADS, WOVEN FABRICS, OR NON-WOVEN FABRICS IMPARTED WITH METALLIC PROPERTIES To provide a method of imparting metallic properties to fibers at a low cost by using an inexpensive material regardless of a material, a length and a shape, maintaining the metallic properties even when a load is applied at the time of processing, and imparting incombustibility.SOLUTION: A collection of metal particles surrounded by an organic compound is vacuum impregnated into interior voids and surface irregularities, and surfaces of a plurality of fibers or threads of a predetermined length or a plurality of woven or non-woven fabrics of a predetermined size, and then the organic compound is vaporized. The metal compound is then exposed to a nitrogen atmosphere and the temperature is raised to a temperature higher than that at which the metal compound thermally decomposes to precipitate the metal. As a result, the metallic particles metallically bond with each other, the internal voids and surface irregularities are filled by a collection of metallically bonded metallic particles, and the surface is covered by a collection of metallically bonded metallic particles, producing fibers, threads, woven fabrics, or nonwoven fabrics with metallic properties.SELECTED DRAWING: Figure 2",,;;D06M11/83,metalTextiles
076-881-889-116-681,"A protective metal netting with interwoven wires, and a machine and a method for its manufacture A protective metal netting comprises a plurality of longitudinal metal wires or cables (10) side by side, each interwoven with at least one adjacent longitudinal wire or cable (10) in an interweave portion (24), in which at least one of the metal wires or cables (20) has an almost rectilinear development, or in any case with loops that are less pronounced than the lower-strength neighbouring cables. A machine for manufacturing interwoven metal nettings comprises a cylindrical drum (50), on the outer surface of which a plurality of pins (52) protruding radially and arranged in axial rows at equal angular intervals is fixed, with an equal pitch in all the rows. Some pins (54) present on the cylindrical drum (50) are fitted out-of-alignment with respect to the abovementioned pitch.",,B21F27/06;;B21F27/005;;D10B2505/204;;D04C1/08;;D04C1/02;;D10B2101/20;;B21F27/005;;B21F27/02;;B21F27/06;;B21F27/06;;B21F27/005;;B21F27/00;;B21F27/06,metalTextiles
073-765-663-207-049,A PROTECTIVE METAL NETTING AND A MACHINE AND A METHOD FOR ITS MANUFACTURE ,,B21F27/06;;B21F27/005;;D10B2505/204;;D04C1/08;;D04C1/02;;D10B2101/20;;B21F27/005;;B21F27/02;;B21F27/06;;B21F27/06;;B21F27/005;;B21F27/00;;B21F27/06,metalTextiles
075-352-383-081-266,"COPPER FIBER NONWOVEN FABRIC Provided is a copper fiber nonwoven fabric having a bonding part between copper fibers, wherein, with respect to the relationship between compressive stress and distorsion, the copper fiber nonwoven fabric has a first region exhibiting plastic deformation, and a second region exhibiting elastic deformation and being a region of higher compressive stress than the first region, or the copper fiber nonwoven fabric has a region exhibiting elastic deformation, the region exhibiting elastic deformation having an elastic deformation region before an inflection part a, the inflection part a, and an elastic deformation region after the inflection part a.",,D04H1/587;;B01D39/20;;D04H1/4234;;D04H1/54;;D04H1/732;;D21H13/48;;D04H1/4234;;B01D39/20;;D04H1/587;;D10B2101/20;;D10B2401/061;;D10B2505/04;;D21H13/48;;D04H1/4234;;B01D39/20;;D21H13/48,metalTextiles
066-747-831-378-11X,Textile pressure sensor ,,D03D1/0088;;D03D15/00;;D04B1/14;;D10B2101/20;;D10B2401/16;;D10B2403/02431;;D10B2509/00;;G01L1/146;;G01L1/205;;D03D15/43;;D03D15/25;;D03D15/283;;D03D15/00;;G01L1/146;;G01L1/20;;G01L9/0002;;G01L9/0005;;D03D15/25;;D03D15/283;;D03D15/00;;D03D15/283;;D03D15/25;;,metalTextiles
068-350-779-962-892,"STEEL WIRE MESH MADE OF STEEL WIRES HAVING HEXAGONAL LOOPS, PRODUCTION DEVICE, AND PRODUCTION METHOD A steel wire netting, in particular a hexagonal netting, made of steel wires includes hexagonal meshes, in particular for civil engineering purposes, preferably for an application in the field of protection from natural hazards, wherein the steel wires are alternatingly twisted with neighboring steel wires and wherein the steel wires are formed from a high-tensile steel or at least have a wire core made of a high-tensile steel, wherein an, in particular average, ratio calculated from an, in particular average, mesh width of the hexagonal meshes and an, in particular average, mesh height of the hexagonal meshes, measured perpendicularly to the mesh width, amounts to at least 0.75, preferably to at least 0.8.",,B21F27/06;;B21F27/005;;E01F7/04;;D04B1/108;;D10B2101/20;;D10B2505/204;;D10B2507/02;;B21F27/06;;B21F27/005;;E01F7/04;;E02B3/12;;B21F27/005;;B21F27/02;;B21F27/00;;B21F27/02,metalTextiles
072-873-704-468-184,"PROCESS AND APPARATUS FOR MANUFACTURING A METALLIC REINFORCING CORD FOR TYRES FOR VEHICLE WHEELS The invention relates to a process for manufacturing a metallic reinforcing cord (10) for tyres for vehicle wheels. The process comprises providing at least one elongated element (15) comprising at least one metallic wire (11) twisted together with at least one textile yarn (20) and removing said at least one textile yarn (20) from said at least one elongated element (15) to form the aforementioned metallic reinforcing cord (10). Such a metallic reinforcing cord (10) has a helical geometry, consisting only of said at least one metallic wire (11) that extends along a helical path. The invention also relates to an apparatus (1) for manufacturing the aforementioned metallic reinforcing cord (10).",,D02G3/48;;D02G3/406;;D07B1/0646;;D07B2205/2028;;D07B2801/10;;D10B2101/20;;D07B1/062;;D07B2201/104;;D07B2205/3021;;D07B2401/201;;D07B2501/2046;;D02G3/48;;D07B1/06,metalTextiles
075-685-047-563-739,"ROOFING ACCESSORIES WITH RADIOFREQUENCY RADIATION SHIELDING CAPABILITIES AND METHODS OF MAKING AND USE THEREOF At least some embodiments of the present disclosure provide a roofing accessory that includes a radiofrequency radiation shielding non-woven fiber composite material. The radiofrequency shielding non-woven fiber composite material includes a first fiber type that includes a conductive material, where the radiofrequency shielding non-woven fiber composite material has a sufficient amount of the first fiber type so as to result, when the radiofrequency shielding non-woven fiber composite material is positioned on a roof structure, in the radiofrequency shielding non-woven fiber composite material allowing for shielding a predetermined percentage of electromagnetic radiation passing through the roof structure. The radiofrequency shielding non-woven fiber composite material includes a second fiber type that includes a non-conductive material. The first fiber type and the second fiber type are randomly dispersed within the radiofrequency shielding non-woven fiber composite.",,E04D1/20;;E04B2001/925;;E04D1/22;;E04D1/18;;H01Q17/005;;D04H1/4218;;D04H1/4234;;D04H1/732;;D04H1/64;;E04D1/30;;H01Q1/526;;E04D1/22;;E04D12/002;;E04D7/00;;D04H1/4234;;D04H1/64;;D04H1/732;;E04D2001/308;;E04B1/92;;E04B2001/925;;D10B2101/20;;D10B2505/18;;D04H1/4218;;E04D3/18,metalTextiles
