Lens ID,Combined,Keyphrases,Classifications,Category
153-867-712-937-935,OMEGA STRUCTURE ZEOLITE ,,B01J29/7423;;B01J29/7011;;B01J29/7823;;B01J2229/16;;B01J2229/26;;B01J2229/36;;B01J2229/37;;B01J2229/40;;B01J2229/42;;C10G47/16;;B01J29/7423;;B01J29/7011;;B01J29/7823;;B01J2229/16;;B01J2229/26;;B01J2229/36;;B01J2229/37;;B01J2229/40;;B01J2229/42;;C10G47/16;;C10G35/095;;B01J29/00;;B01J29/06;;B01J29/70;;B01J29/74;;B01J29/78;;C01B39/00;;C01B39/04;;C01B39/06;;C01B39/34;;C10G47/02;;C10G47/16;;C10G49/08,antiSeed
076-293-752-106-764,ALKYL-METAL COCATALYST ,,C08F10/00;;C08F4/022;;C08F10/00;;C08F4/022;;C08F4/00;;C08F4/02;;C08F4/60;;C08F10/00,antiSeed
043-555-259-979-078,DIGITAL LOW PASS FILTER A digital low pass filter of the FIR type stores the input signal into register means with a plurality of taps. These taps are connected to address a look up table and the filtered output signal is derived from the output of the look up table. The filter may e.g. be used in systems where a one-bit direct stream digital (DSD) signal has to be requantized.,,H03H17/0607;;H03H17/0607;;H03H17/0226;;H03H17/0227;;H03H17/0621;;H03H17/0607;;H03H17/06,antiSeed
067-623-952-446-301,"A method and system for detecting grids in a digital image A method for detecting grids in a digital image having a plurality of pixels for capturing an image, comprises the steps of performing a high pass filter operation on a sample of pixels for filtering out the image from the sampled pixels; and performing a statistical F-test operation on the results of the high pass filter operation for determining when the digital image contains grids. <IMAGE>",,G06T5/75;;A61B6/5258;;G06T2207/10116;;G06V30/412;;G06V30/412;;A61B6/5258;;G06T5/75;;G06T2207/10116;;G01N23/04;;G06K9/20;;G06T1/00;;G06T7/00;;G06T7/60,antiSeed
078-331-020-470-234,"CAMERA DEVICE A camera device includes a shield portion configured to shield a camera module, a bracket configured to accommodate the shield portion, and a connection portion having conductivity, configured to connect an outer surface of the shield portion and an outer surface of the bracket.",,H04N23/50;;H04N23/51;;H04N23/57;;H05K9/0007;;G03B17/02;;H04N23/52;;H04N23/57;;G03B17/02;;G03B17/02,antiSeed
155-903-236-705-575,A SYSTEM AND METHOD TO ADAPTING VIDEO SIZE The present invention discloses a method for real time dynamic responsive/ adapting/adjusting video in real-time to required/defined display size.The method comrading the steps of:- Identifying size requirements- Receiving/uploading instruction /policy for changing/adapting the video based on required display size;- Changing/cropping video based on pre-defined rules or dynamic rules when changing display size requirement;,,H04N21/234363;;H04N21/234318;;H04N21/25825;;H04N21/440263;;H04N21/41407;;H04N21/6587;;H04N21/440272;;H04N21/44029;;H04N21/4858;;H04N21/2343;;H04N21/258;;H04N21/414;;H04N21/4402;;H04N21/6587,antiSeed
191-253-868-972-480,"Hot-rolled steel sheet and method for producing same A hot rolled steel sheet has a chemical composition including, by mass %, C: 0.060% to 0.120%; Si: 0.10% to 0.70%; Mn: 1.00% to 1.80%; P: 0.10% or less; S: 0.010% or less; Al: 0.01% to 0.10%; N: 0.010% or less; Nb: 0.010% to 0.100%, wherein Nb is contained so that content of solute Nb is 5% or more relative to the total Nb content; the balance being Fe and incidental impurities. The hot rolled steel sheet has a microstructure containing ferrite of not more than 15 μm in average crystal grain diameter by a volume fraction of not less than 75%, the balance being low-temperature-induced phases. The hot rolled steel sheet can be suitably utilized for manufacturing a cold rolled steel sheet or hot-dip galvanized steel sheet having a tensile strength of 590 MPa or more, excellent in material homogeneity and capable of giving excellent cold rolling property.",,C22C38/26;;B32B15/013;;C21D8/0263;;C21D9/46;;C21D2211/005;;C22C18/00;;C22C18/02;;C22C38/001;;C22C38/002;;C22C38/005;;C22C38/02;;C22C38/04;;C22C38/06;;C22C38/08;;C22C38/12;;C22C38/14;;C22C38/16;;C22C38/18;;C23C2/06;;C22C38/26;;B32B15/013;;C21D8/0263;;C21D9/46;;C21D2211/005;;C22C18/00;;C22C18/02;;C22C38/001;;C22C38/002;;C22C38/005;;C22C38/02;;C22C38/04;;C22C38/06;;C22C38/08;;C22C38/12;;C22C38/14;;C22C38/16;;C22C38/18;;C23C2/06;;B32B15/01;;C21D8/02;;C21D9/46;;C22C18/00;;C22C18/02;;C22C38/00;;C22C38/02;;C22C38/04;;C22C38/06;;C22C38/08;;C22C38/12;;C22C38/14;;C22C38/16;;C22C38/18;;C22C38/26;;C23C2/06,antiSeed
171-017-212-964-445,"CODE REUSABILITY Disclosed is a system for facilitating reusability of a code snippet during development of a software application. Initially, a plurality of tokens is extracted, by using an Artificial Intelligence (AI) based syntactic analysis, from a sequence of lines of code entered by a developer. Further, each token of the plurality of tokens is converted into a vector by using a neural word embedding technique. Subsequently, a context of the plurality of tokens is determined by using a deep autoencoder neural network technique. Furthermore, at least one code snippet is recommended from a plurality of code snippets corresponding to the context. To do so, the context is compared with a plurality of contexts by using a Deep Recurrent Neural Network (Deep RNN) technique. Upon comparison, a confidence score is computed for each code snippet. Finally, the at least one code snippet is selected based on the confidence score.",,G06N3/08;;G06F8/36;;G06N3/006;;G06N3/044;;G06N3/045;;G06F8/36;;G06N3/08;;G06F8/36;;G06N3/08,antiSeed
168-237-351-011-376,"FLASH-BASED AI ACCELERATOR A computing apparatus comprises a host circuit; and a computing device that includes a memory device for facilitating a neural network, the computing device configured to: read weight values from respective non-volatile memory cells in the memory device by biasing the non-volatile memory cells; perform a multiplication and accumulation calculation on the non-volatile memory cells using the read weight value; and output a result of the multiplication and calculation operation to the host system.",,G06F7/523;;G06F7/50;;G06F12/0246;;G06F7/523;;G06F7/50;;G06F12/02,antiSeed
093-122-975-250-528,"DEEP ULTRAVIOLET LIGHT EMITTING DEVICES AND METHODS OF FABRICATING DEEP ULTRAVIOLET LIGHT EMITTING DEVICES Light emitting devices and methods of fabricating light emitting devices that emit at wavelengths less than 360 nm with wall plug efficiencies of at least 4 % are provided. Wall plug efficiencies may be at least 5 % or at least 6 %. Light emitting devices and methods of fabricating light emitting devices that emit at wavelengths less than 345 nm with wall plug efficiencies of at least 2 % are also provided. Light emitting devices and methods of fabricating light emitting devices that emit at wavelengths less than 330 nm with wall plug efficiencies of at least 0.4 % are provided. Light emitting devices and method of fabricating light emitting devices having a peak output wavelength of not greater than 350 nm and an output power of at least 5 mW, having a peak outpu wavelength of 345 nm or less and an output power of at least 3 mW and/or a peak output wavelength of 330 nm or less and an output power of at least 0.3 mW at a current density of less than about 0.35 µA/µm2 are also provided. The semiconductor light emitting devices may have a direct current lifetime of at least 100 hours, at least 500 hours or at least 1000 hours.",,H01L33/12;;B82Y20/00;;H01L33/06;;H01L33/32;;H01L33/12;;B82Y20/00;;H01L33/06;;H01L33/32;;H01L33/06;;H01L33/12;;H01L33/32;;H01S5/343,antiSeed
111-268-380-976-429,"METHOD OF LASER PROCESSING OF VOLATILE ALLOYS The present invention relates to flux compositions and methods for laser processing volatile alloys. A flux composition contains a metal oxide, a metal silicate, or both; a shielding agent which forms at least one gas upon heating; and a plasmagenerating agent, but not a metal fluoride. A process involves applying an energy beam (10) to a flux composition (6) such that the flux composition reacts to form a plasma (14) and a shielding gas (18). An amount of energy applied to the flux composition is controlled to convert the flux composition into a molten slag blanket (16) in the presence of the shielding gas without completely melting an alloy material (4) situated below the flux composition. The molten slag blanket then heats the alloy material by thermal conduction in the presence of the shielding gas to form a pressurized melt pool (22) of the alloy material, which cool and solidifies.",,B23K26/34;;B23K26/0006;;B23K26/123;;B23K26/18;;B23K35/3602;;B23K35/3607;;B23K35/3608;;B23K35/361;;B23K2103/15;;B23K26/34;;B23K26/0006;;B23K26/123;;B23K26/18;;B23K35/3602;;B23K35/3607;;B23K35/3608;;B23K35/361;;B23K2103/15;;B23K35/36;;B23K1/005;;B23K10/00;;B23K35/362,antiSeed
107-122-484-415-574,"REDOX SYSTEMS A composition comprising a polyoxometalate and an additive tolerant to the properties of the polyoxometalate, wherein the properties of the polyoxometalate are maintained despite the presence of the additive, and wherein the additive Is effective to reduce the freezing point and/or elevate the boiling point of the composition. Such a composition may be used in a fuel cell.",,C01G39/006;;H01M8/20;;Y02E60/50;;H01M8/08;;C01G39/006;;H01M8/188;;H01M8/20;;H01M2300/0005;;Y02E60/50;;A62D3/30,antiSeed
119-627-412-201-664,"METHOD OF SPRAY-DRYING AND APPARATUS FOR SPRAY-DRYING Method of spray-drying a high-viscosity fluid, e.g. comprising a food product. The method comprises providing a nozzle plate wherein at least one nozzle is provided, said nozzle plate having an inner main surface and an outer main surface. The method comprises providing the high-viscosity fluid in a reservoir that is in fluidum connection with the at least one nozzle. The method comprises pressurizing the high-viscosity fluid in the reservoir, wherein the fluid flows, as a result of said pressurizing, towards the nozzle plate, thus creating a pressure difference over the at least one nozzle so that the fluid flows out of the at least one nozzle, thereby passing the outer main surface after passing the inner main surface. A cross-sectional area of the at least one nozzle in the inner main surface exceeds a cross-sectional area of the at least one nozzle in the outer main surface.",,B01J2/04;;B01J2/18;;B01J2/04;;B01J2/18;;B05B1/04;;B01J2/04;;B01J2/18,antiSeed
169-295-214-567-644,"CAFFEIC ACID DERIVATIVES FOR TREATING HYPERPROLIFERATIVE DISEASES In one aspect, the present disclosure provides caffeic acid derivatives of the formula wherein the variables are as defined herein. In another aspect, the present disclosure provides pharmaceutical compositions and methods of using of the compounds disclosed herein, including for the treatment of cancer.",,A61K9/0014;;A61K9/0019;;A61K9/0053;;A61P35/00;;A61P35/02;;C07C57/145;;C07D213/57;;C07D213/61;;C07D213/61;;A61P35/00;;C07D213/57;;A61P35/02;;C07D213/57;;C07D213/61;;A61K31/496;;A61K31/5377;;A61K31/44;;A61P17/00;;A61P17/06;;A61P35/00;;C07D213/61;;A61P35/00;;C07D213/57;;A61P35/02;;A61K9/0014;;A61K9/0019;;A61K9/0053;;C07C57/145;;C07D213/61;;A61K31/44;;A61P35/00;;C07D213/57,antiSeed
065-395-095-972-918,"Methods and a system for self-checkout processing An Artificial Intelligence (AI) trained item image identifier identifies item identifiers, item descriptions, item information, and item pricing from item images captured from a mobile self-checkout manager on a mobile device. The item identifiers are automatically placed in a cart. Payment for checkout is processed through the mobile self-checkout manager and a receipt is provided for viewing on the mobile device. The receipt is shown on the display of the mobile device when existing a retail establishment for any auditing of the transaction with the establishment.",,G06Q20/322;;A47F9/048;;G06Q20/208;;G06Q20/3276;;G06V10/255;;G06V10/751;;G06V20/20;;G07G1/0036;;G06Q20/322;;A47F9/048;;G06K7/1417;;G06Q20/208;;G06Q20/3223;;G06V10/255;;G06V10/751;;G06V20/20;;G06Q20/20;;A47F9/04;;G06K7/14;;G06K9/00;;G06Q20/32,antiSeed
026-450-985-104-340,"METHODS OF TREATING EPILEPSY USING THE SAME The present embodiments are directed, in part, to compounds, or pharmaceutically acceptable salts thereof, or pharmaceutical compositions thereof for modulating the activity of S1P1 receptor and methods of using the same for the treatment of seizures, epilepsy related conditions, epilepsy-related syndrome, and the like as described herein.",,A61P25/08;;A61K31/4192;;A61K31/4245;;A61K31/427;;A61K31/433;;A61K31/4439;;A61K31/444;;A61K31/4709;;A61K31/4725;;A61K31/497;;A61K31/498;;A61K31/506;;C07D271/12;;C07D413/04;;C07D413/14;;C07D417/04;;C07D417/14;;A61P25/08;;C07D271/12;;C07D413/04;;C07D413/14;;C07D417/04;;C07D417/14;;C07D413/14;;A61K31/4192;;A61K31/4439;;A61P25/08;;C07D413/04;;C07D417/04;;C07D417/14;;A61K31/4245;;A61K31/4192;;A61K31/427;;A61K31/433;;A61K31/437;;A61K31/4439;;A61K31/444;;A61K31/4709;;A61K31/4725;;A61K31/497;;A61K31/498;;A61K31/506;;A61P25/08;;A61K31/4245,antiSeed
116-251-711-399-963,BRAKE SYSTEM FOR A RAIL VEHICLE ,,H02K7/1846;;H02P3/18;;B60M3/06;;B60T1/10;;B60T13/586;;B60T13/662;;B60T13/665;;B60T17/228;;B61C3/02;;B61H9/06;;F16D61/00;;H02K2213/03;;H02K5/10;;B61H5/00;;H02J7/1415;;B60L7/18;;B60L15/2009;;B60L2200/26;;B60L2220/42;;Y02T10/64;;Y02T10/72;;Y02T30/00;;B60T1/10;;B60L7/10;;B60M3/06;;B60T13/58;;B60T13/66;;B60T17/22;;B61C3/02;;B61H9/06;;F16D61/00;;H02K7/18;;H02P3/18,antiSeed
040-621-470-739-372,Hard etch mask A hard etch mask comprising phosphorus doped silicate glass for reactive ion etching of a substrate to form trenches therein.,,H01L21/0332;;H01L21/3081;;H10B12/0387;;H01L21/0332;;H01L21/3081;;H10B12/0387;;H01L21/0332;;H01L21/3081;;H10B12/0387;;H01L21/302;;H01L21/033;;H01L21/3065;;H01L21/308;;H01L21/316;;H10B12/00,antiSeed
