Lens ID,Combined,Keyphrases,Classifications,Category
153-536-754-086-423,"Multidirectional ceramic fibre textures based on silicon compounds, their manufacture and composites thus reinforced. To obtain a reinforcing texture essentially consisting of ceramic fibres based on a silicon compound, for the purpose of producing a composite material, fibres are spun from a precursor of the ceramic in the molten state, the fibres are subjected to a partial crosslinking treatment intended to make them infusible, the crosslinking of the fibres of the precursor is completed in the infusible state whilst maintaining the fibres in the organic state, the crosslinked fibres are subjected to one or more textile operations such as weaving, web- forming or needle-punching etc. to form the said multidirectional texture, and thereafter the texture is subjected to a pyrolysis heat treatment to convert the fibres to a ceramic, so as to give the desired texture essentially consisting of ceramic fibres based on a silicon compound, especially based on silicon carbide.",,C04B35/571;;C04B35/62227;;C04B35/80;;Y10S428/902;;Y10T428/2918;;Y10T442/3195;;Y10T442/3496;;C04B35/571;;C04B35/62227;;C04B35/80;;Y10S428/902;;Y10T428/2918;;Y10T442/3195;;Y10T442/3496;;C04B35/565;;C04B35/571;;C04B35/622;;C04B35/80;;D01F9/08,mineralTextiles
154-478-120-321-958,Method of cleaning fibreglass Hulls of fibreglass boats often become stained above and below the waterline after a period in the water. The present invention provides a method of cleaning fibreglass which comprises applying to a fibreglass surface a composition comprising an aqueous solution of phosphoric or oxalic acid and letting the solution dry on the fibreglass surface. It has been found that the method of the present invention is a quick and effective way of cleaning fibreglass.,,C11D3/046;;C11D3/042;;C11D3/046;;C11D3/042;;C11D3/02;;C11D7/08;;C11D7/10,mineralTextiles
184-990-571-213-21X,"Basalt fiber skis The utility model provides a basalt fiber skis, it is including stacking gradually top panel, a continuous basalt fiber composite sheet, interior core, the 2nd continuous basalt fiber composite sheet and the bottom plate of bonding, a continuous basalt fiber composite sheet and the 2nd continuous basalt fiber composite sheet are made by the integrative thermosetting shaping of the at least two -layer multidirectional continuous basalt fiber preimpregnation cloth that stacks gradually, and arbitrary adjacent two -layer the basalt fiber direction of multidirectional continuous basalt fiber preimpregnation cloth is the contained angle setting. Compared with the prior art, the utility model discloses it is simple and convenient to have the structure, the upper and lower both sides of the interior core continuous basalt fiber composite sheet that has bonded respectively, and interior core outside parcel has continuous basalt fiber cloth, can increase the intensity and the pliability of skis, non -deformable in the motion process, the utility model discloses the protective layer that outmost parcel has continuous basalt fiber to make, skis bonding department is difficult ftractures, has prolonged the live time of skis.",,;;A63C5/00;;A63C5/12,mineralTextiles
190-568-920-237-046,"GLASS WOOL CUTTING DEVICE AND METHOD FOR MANUFACTURING GLASS WOOL PELLET USING THE SAME The present invention provides a glass wool cutting device. The device includes a cutting section housing that has a cutting section chamber, a feed port that is connected to the cutting section chamber, and a discharge port that is connected to the cutting section chamber. A stationary knife is disposed on the cutting section housing to protrude into the cutting section chamber and a movable cutter that has a rotary support body is disposed in the cutting section chamber and a movable knife is supported on the rotary support body to apply a shearing force to the glass wool together with the stationary knife. Additionally, a cutter actuator provides a driving force to the rotary support body.",,B26D1/38;;B26D7/06;;B26D7/0641;;B26D7/2614;;B26D7/27;;B26D7/32;;B07B1/28;;C03B37/16;;B26D1/38;;B26D1/0006;;B26D7/06;;B26D7/08;;B26D7/27;;B26D2001/0053;;B26D2001/0066;;B26D2007/0018;;B07B1/28;;B02C18/145;;B02C18/2241;;B02C23/10;;B02C23/14;;B02C23/24;;B02C2018/188;;B07B1/36;;B07B2201/04;;D04H1/4218;;D04H1/44;;D10B2505/02;;C03B37/16;;B07B1/36;;D04H1/4218;;D04H1/44,mineralTextiles
006-409-510-824-045,"Antibacterial flame-retardant textile fabric The utility model discloses an antibacterial flame-retardant textile fabric which comprises a first flame-retardant layer, a second flame-retardant layer, a bamboo fiber layer, a flame-retardant polyester fiber layer, a modal fiber layer, an antibacterial layer and a polyamide fiber layer. The flame-retardant fabric is reasonable in structural design, basalt fibers in the first flame-retardant layer can effectively retard flame and reduce the reduction of the fabric, the second flame-retardant layer enhances the flame-retardant effect, and the flame-retardant polyester fiber layer can improvethe overall stiffness of the fabric, so that the fabric is convenient to process and form; the fabric is compact in structural design, the bamboo fiber layer, the antibacterial layer and the polyamidefiber layer can effectively resist bacteria, it is guaranteed that the modal fiber layer is compounded between the sanitary and clean double-layer flame-retardant polyester fiber layer of the fabric,ventilation and heat dissipation of the flame-retardant polyester fiber layer are facilitated, and the overall stuffiness feeling of the fabric is reduced.",,;;B32B9/00;;B32B3/08;;B32B9/02;;B32B9/04;;B32B27/02;;B32B27/12;;B32B27/28;;B32B27/34;;B32B27/36;;B32B33/00,mineralTextiles
020-583-891-373-639,"Basalt fiber composite frame pipe The utility model relates to a basalt fiber composite frame pipe. The basalt fiber composite frame pipe comprises a basalt fiber pipe main body and basalt fiber inner ribs, the basalt fiber pipe bodyis provided with a plurality of basalt fiber inner ribs in the radial direction, and the basalt fiber pipe body and the basalt fiber inner ribs are integrally arranged. The utility model has the beneficial effects of high strength, convenience in connection and convenience in realization of light weight of an automobile.",,;;B62D29/00,mineralTextiles
043-917-546-662-52X,Textile fabric The utility model discloses textile fabric. The warp is made of asbestos fibers and the weft is made of viscose fibers; the diameter of the asbestos fibers is 9.63 microns and the fiber number of the asbestos fibers is 651 dtex; the diameter of the viscose fibers is 25.9 microns and the fiber number of the viscose fibers is 513 dtex; the density of the wrap is 32.9 pieces per centimeter; the density of the wrap is 45.6 pieces per centimeter; the textile fabric utilizes a compound twill weave structure. The textile fabric has the advantages of being reasonable in design and good in usability and enabling user requirements to be satisfied.,,;;D03D13/00;;D03D15/225;;D03D15/242,mineralTextiles
042-326-252-692-570,"Modified basalt fiber The invention discloses a modified basalt fiber. The modified basalt fiber comprises basalt ore, kaolin, quartz, montmorillonite and silane coupling agents. The modified basalt fiber has the advantages of high strength and hardness, excellent corrosion resistance and good toughness and weather resistance.",,;;C03C6/04;;C03C13/06,mineralTextiles
048-752-027-037-668,"Light transmissive fiber integrated knit textile Disclosed herein is a light transmissive fiber integrated knit textile for use on consumer electronic products. The knit textile is depicted to be constructed with light transmissive fibers integration through a weave-in/inlay knit technique with a flat-bed knitting construction. The light transmissive knitted textile is also tethered to a portable electronic device, allowing for the light transmitting fibers knitted into the fabric to define a lighting display on said fabric.",,G02B6/001;;F21V33/0008;;D03D1/02;;D03D13/004;;D03D13/008;;D03D15/208;;D03D15/275;;D03D15/283;;D03D15/573;;D10B2101/12;;D10B2201/00;;D10B2331/02;;D10B2331/021;;D10B2331/04;;D10B2401/063;;D10B2403/0114;;D10B2403/0333;;D10B2505/124;;F21V33/0008;;F21W2121/06;;F21V2200/10;;D03D15/547;;G02B6/001;;F21V33/00;;D03D15/547;;F21V8/00;;F21W121/06,mineralTextiles
056-014-383-208-297,"TREATMENT AGENT FOR PREVENTING ASBESTOS FIBER FROM SCATTERING, METHOD FOR PREVENTING ASBESTOS FIBER FROM SCATTERING, AND METHOD FOR REMOVING ASBESTOS FIBER <P>PROBLEM TO BE SOLVED: To improve permeation of a treatment agent for preventing asbestos fiber from scattering when the treatment agent is sprayed on an asbestos application surface, to bind fibers to each other. <P>SOLUTION: The treatment agent for preventing asbestos fiber from scattering includes an inorganic colloidal dispersion in which an inorganic particle is dispersed in water. The treatment agent has a low viscosity having a time of flow according to a flow cup method of 30 seconds or less, and fiber bonding ability to adhere to asbestos fibers and bond asbestos fibers to each other. <P>COPYRIGHT: (C)2009,JPO&INPIT",,C04B20/1074;;D06M11/79;;D06M101/00,mineralTextiles
070-881-086-931-721,"Far-infrared ceramic chemical fibre The present invention belongs to the field of textile. Said invention uses far-infrared ceramic powder as raw material to spin chemical fibre. The superfine powders of ZrO2, Fe2O3, MnO2 and phase reinforcer and high-molecular polymer are made into the master grains (or slices), and then those are molten and spun into the far-infrared ceramic chemical fibre. After having been passed through the proper treatment said fibre has the good elasticity and flexibility, and can be made into various clothing and other articles of daily use with health-care function.",,;;D01F1/00;;D01F6/86;;D01F6/88,mineralTextiles
087-873-124-792-10X,"Basalt fiber oxford fabric The invention relates to a basalt fiber oxford fabric. The basalt fiber oxford fabric comprises warps and wefts, and is characterized in that the warps and wefts are basalt fiber core wires, the number of the strands of the basalt fiber core wires is 3-8, the outside of each basalt fiber core wire is provided with a thermoplastic polyurethane elastomer coating layer. According to the basalt fiberoxford fabric, because the oxford fabric is basalt fiber, the strength is higher, the surface of the basalt fiber is coated with a thermoplastic polyurethane elastomer, thereby solving the problem that the basalt fiber is brittle and easy to break, and solving the disadvantage that the basalt fiber rope is not wear-resistant, and the basalt fiber oxford fabric has good wear resistance, oil resistance, water resistance, high strength, low elongation, light weight and long service life, and is suitable for various industrial applications.",,D03D15/47;;D03D15/56;;D10B2101/02;;D10B2331/10;;D03D15/242;;D03D15/283;;D03D15/292;;D03D15/56,mineralTextiles
